phase,repeat,fold,global_fold,epoch,train_loss,valid_loss,early_stopping_enabled,early_stopping_patience,early_stopping_min_delta,restore_best_weights,best_epoch_so_far,best_valid_loss_so_far,early_stop_triggered
cv,2,1,6,3,0.5967934450197601,0.5955957020747392,True,30,0.0,True,3,0.5955957020747392,False
cv,2,1,6,4,0.5882501480399134,0.5783481366397591,True,30,0.0,True,4,0.5783481366397591,False
cv,2,1,6,5,0.5831368663886902,0.5745068459149776,True,30,0.0,True,5,0.5745068459149776,False
cv,2,1,6,6,0.5790160646267148,0.5761578643919796,True,30,0.0,True,5,0.5745068459149776,False
cv,2,1,6,7,0.5743060832933626,0.5669388576477561,True,30,0.0,True,7,0.5669388576477561,False
cv,2,1,6,8,0.5709303830031903,0.5814971643680433,True,30,0.0,True,7,0.5669388576477561,False
cv,2,1,6,9,0.5684278863078623,0.5635422840348153,True,30,0.0,True,9,0.5635422840348153,False
cv,2,1,6,10,0.5663132974393689,0.5647537792092345,True,30,0.0,True,9,0.5635422840348153,False
cv,2,1,6,11,0.5627593915229497,0.5600850043512493,True,30,0.0,True,11,0.5600850043512493,False
cv,2,1,6,12,0.5610732868359583,0.5595414743428151,True,30,0.0,True,12,0.5595414743428151,False
cv,2,1,6,13,0.5595814051442008,0.5579341233304117,True,30,0.0,True,13,0.5579341233304117,False
cv,2,1,6,14,0.5579065142413481,0.5584939523080809,True,30,0.0,True,13,0.5579341233304117,False
cv,2,1,6,15,0.5542576642694397,0.5566396733769742,True,30,0.0,True,15,0.5566396733769742,False
cv,2,1,6,16,0.5533167842750397,0.5537473220623583,True,30,0.0,True,16,0.5537473220623583,False
cv,2,1,6,17,0.5513279579208904,0.5508702903136157,True,30,0.0,True,17,0.5508702903136157,False
cv,2,1,6,18,0.5494474235530565,0.5508769552499027,True,30,0.0,True,17,0.5508702903136157,False
cv,2,1,6,19,0.5476800395802038,0.548772323799696,True,30,0.0,True,19,0.548772323799696,False
cv,2,1,6,20,0.5456771392615646,0.5534092863049127,True,30,0.0,True,19,0.548772323799696,False
cv,2,1,6,21,0.5439485525308244,0.5537136697018978,True,30,0.0,True,19,0.548772323799696,False
cv,2,1,6,22,0.5424720585163049,0.5502421903399239,True,30,0.0,True,19,0.548772323799696,False
cv,2,1,6,23,0.5404555386022768,0.5486920839331261,True,30,0.0,True,23,0.5486920839331261,False
cv,2,1,6,24,0.5386845520470285,0.5514145363396952,True,30,0.0,True,23,0.5486920839331261,False
cv,2,1,6,25,0.5365394298035305,0.547543940583982,True,30,0.0,True,25,0.547543940583982,False
cv,2,1,6,26,0.5355967012078907,0.5527931452383569,True,30,0.0,True,25,0.547543940583982,False
cv,2,1,6,27,0.5344858354047975,0.5529706111230915,True,30,0.0,True,25,0.547543940583982,False
cv,2,1,6,28,0.5331637739585673,0.5522708069961683,True,30,0.0,True,25,0.547543940583982,False
cv,2,1,6,29,0.530211863528019,0.5519107380916705,True,30,0.0,True,25,0.547543940583982,False
cv,2,2,7,1,0.6154746963117631,0.6026622336522668,True,30,0.0,True,1,0.6026622336522668,False
cv,2,2,7,2,0.5994047961465112,0.6002159231180286,True,30,0.0,True,2,0.6002159231180286,False
cv,2,2,7,3,0.5919968083510021,0.5882223332291625,True,30,0.0,True,3,0.5882223332291625,False
cv,2,2,7,4,0.5843355231770139,0.5918185709734817,True,30,0.0,True,3,0.5882223332291625,False
cv,2,2,7,5,0.5829650461124216,0.5847336177511787,True,30,0.0,True,5,0.5847336177511787,False
cv,2,2,7,6,0.580276915594047,0.593482623292516,True,30,0.0,True,5,0.5847336177511787,False
cv,2,2,7,7,0.5774094056042705,0.5804831925981047,True,30,0.0,True,7,0.5804831925981047,False
cv,2,2,7,8,0.5741110350357365,0.5789954924888199,True,30,0.0,True,8,0.5789954924888199,False
cv,2,2,7,9,0.570883043638826,0.5755218898066142,True,30,0.0,True,9,0.5755218898066142,False
cv,2,2,7,10,0.5655218858036002,0.5701873120773976,True,30,0.0,True,10,0.5701873120773976,False
cv,2,2,7,11,0.5622590395154291,0.5672561744614454,True,30,0.0,True,11,0.5672561744614454,False
cv,2,2,7,12,0.5579096594249535,0.5719718051636582,True,30,0.0,True,11,0.5672561744614454,False
cv,2,2,7,13,0.5562905677528417,0.5664309241251256,True,30,0.0,True,13,0.5664309241251256,False
cv,2,2,7,14,0.5541995587052929,0.5654433081869765,True,30,0.0,True,14,0.5654433081869765,False
cv,2,2,7,15,0.5516753789538903,0.5628706758352859,True,30,0.0,True,15,0.5628706758352859,False
cv,2,2,7,16,0.5497863313539232,0.567461467568736,True,30,0.0,True,15,0.5628706758352859,False
cv,2,2,7,17,0.5495629153811427,0.5597666301851545,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,18,0.5477279825304356,0.5704309670153855,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,19,0.5454812665548365,0.5610415258297409,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,20,0.543800628870341,0.5624623158278133,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,21,0.5412774314818825,0.5611505729669197,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,22,0.5403303371812203,0.5610004727057417,True,30,0.0,True,17,0.5597666301851545,False
cv,2,2,7,23,0.5393383586487304,0.5587982145617024,True,30,0.0,True,23,0.5587982145617024,False
cv,2,2,7,24,0.5387747734180608,0.5620698999162972,True,30,0.0,True,23,0.5587982145617024,False
cv,2,2,7,25,0.5361197200998179,0.56541366785794,True,30,0.0,True,23,0.5587982145617024,False
cv,2,2,7,26,0.5361950493181272,0.5592244767685556,True,30,0.0,True,23,0.5587982145617024,False
cv,2,2,7,27,0.5333993981861965,0.5582257782346263,True,30,0.0,True,27,0.5582257782346263,False
cv,2,2,7,28,0.5323814113299834,0.5589007524262487,True,30,0.0,True,27,0.5582257782346263,False
cv,2,2,7,29,0.5298948407759312,0.5586909198421058,True,30,0.0,True,27,0.5582257782346263,False
cv,2,3,8,1,0.6163555434784507,0.6010432581307116,True,30,0.0,True,1,0.6010432581307116,False
cv,2,3,8,2,0.5995881764694319,0.5996978079947318,True,30,0.0,True,2,0.5996978079947318,False
cv,2,3,8,3,0.5941977468166125,0.5890972299044683,True,30,0.0,True,3,0.5890972299044683,False
cv,2,3,8,4,0.5856225801396331,0.5958827793055915,True,30,0.0,True,3,0.5890972299044683,False
cv,2,3,8,5,0.5827055745342853,0.5832420834487857,True,30,0.0,True,5,0.5832420834487857,False
cv,2,3,8,6,0.5795512451836007,0.5780237050791587,True,30,0.0,True,6,0.5780237050791587,False
cv,2,3,8,7,0.5764883683702383,0.578732544926774,True,30,0.0,True,6,0.5780237050791587,False
cv,2,3,8,8,0.5734555290448821,0.5757388562982605,True,30,0.0,True,8,0.5757388562982605,False
cv,2,3,8,9,0.5675673636057595,0.5762388437935079,True,30,0.0,True,8,0.5757388562982605,False
cv,2,3,8,10,0.5656138616616047,0.5714885481663702,True,30,0.0,True,10,0.5714885481663702,False
cv,2,3,8,11,0.5620831320452988,0.5640455909111824,True,30,0.0,True,11,0.5640455909111824,False
cv,2,3,8,12,0.560721888259959,0.5621445092663648,True,30,0.0,True,12,0.5621445092663648,False
cv,2,3,8,13,0.5568634715478675,0.5669631934558726,True,30,0.0,True,12,0.5621445092663648,False
cv,2,3,8,14,0.5550898185638488,0.5627382382995993,True,30,0.0,True,12,0.5621445092663648,False
cv,2,3,8,15,0.553455137684836,0.5630089257811046,True,30,0.0,True,12,0.5621445092663648,False
cv,2,3,8,16,0.5515228412753721,0.5603972301308459,True,30,0.0,True,16,0.5603972301308459,False
cv,2,3,8,17,0.549799288248182,0.5569168641551402,True,30,0.0,True,17,0.5569168641551402,False
cv,2,3,8,18,0.5479502618206602,0.5600692662056641,True,30,0.0,True,17,0.5569168641551402,False
cv,2,3,8,19,0.5464780712587789,0.5568276279999109,True,30,0.0,True,19,0.5568276279999109,False
cv,2,3,8,20,0.5450365474276695,0.5612925093795967,True,30,0.0,True,19,0.5568276279999109,False
cv,2,3,8,21,0.5437792746936174,0.5670120493475214,True,30,0.0,True,19,0.5568276279999109,False
cv,2,3,8,22,0.5420512651724584,0.5590862068873176,True,30,0.0,True,19,0.5568276279999109,False
cv,2,3,8,23,0.5396526737472785,0.5562652724803975,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,24,0.5386683766700194,0.5599092678323787,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,25,0.5383051144645221,0.5597146475581828,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,26,0.5364053671108424,0.5583276619394142,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,27,0.5348197364292809,0.5595698209851797,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,28,0.5335360585610184,0.5585870722426458,True,30,0.0,True,23,0.5562652724803975,False
cv,2,3,8,29,0.5315414652732967,0.5532188393543825,True,30,0.0,True,29,0.5532188393543825,False
cv,2,4,9,1,0.6150487626632006,0.6046678156627666,True,30,0.0,True,1,0.6046678156627666,False
cv,2,4,9,2,0.5988611114266905,0.604051965762263,True,30,0.0,True,2,0.604051965762263,False
cv,2,4,9,3,0.5899422921501352,0.609933247960071,True,30,0.0,True,2,0.604051965762263,False
cv,2,4,9,4,0.5852930849508486,0.5942213820731277,True,30,0.0,True,4,0.5942213820731277,False
cv,2,4,9,5,0.5817622712146452,0.5848153645544512,True,30,0.0,True,5,0.5848153645544512,False
cv,2,4,9,6,0.5797170532944016,0.5831038424399047,True,30,0.0,True,6,0.5831038424399047,False
cv,2,4,9,7,0.5761148827751502,0.5815245931713513,True,30,0.0,True,7,0.5815245931713513,False
cv,2,4,9,8,0.5731580753962394,0.5780771123858914,True,30,0.0,True,8,0.5780771123858914,False
cv,2,4,9,9,0.5687984390352574,0.5759416823307438,True,30,0.0,True,9,0.5759416823307438,False
cv,2,4,9,10,0.5653208317387375,0.5719146780677016,True,30,0.0,True,10,0.5719146780677016,False
cv,2,4,9,11,0.5598871645857091,0.5660639036604319,True,30,0.0,True,11,0.5660639036604319,False
cv,2,4,9,12,0.5585911637665526,0.5648224512618786,True,30,0.0,True,12,0.5648224512618786,False
cv,2,4,9,13,0.5559141861344673,0.5637569995404696,True,30,0.0,True,13,0.5637569995404696,False
cv,2,4,9,14,0.5528029007785659,0.5671893333615103,True,30,0.0,True,13,0.5637569995404696,False
cv,2,4,9,15,0.5510283227339067,0.5590889516012741,True,30,0.0,True,15,0.5590889516012741,False
cv,2,4,9,16,0.5499781062944432,0.5683888512257864,True,30,0.0,True,15,0.5590889516012741,False
cv,2,4,9,17,0.5474907951407735,0.5593565616284149,True,30,0.0,True,15,0.5590889516012741,False
cv,2,4,9,18,0.5453196305619037,0.5568455111312304,True,30,0.0,True,18,0.5568455111312304,False
cv,2,4,9,19,0.543429585864519,0.5563062415948191,True,30,0.0,True,19,0.5563062415948191,False
cv,2,4,9,20,0.5423687076854354,0.5587041458900699,True,30,0.0,True,19,0.5563062415948191,False
cv,2,4,9,21,0.5416352910136766,0.5542186516224459,True,30,0.0,True,21,0.5542186516224459,False
cv,2,4,9,22,0.539749905553125,0.5579160677531007,True,30,0.0,True,21,0.5542186516224459,False
cv,2,4,9,23,0.538349279488386,0.5555946552647953,True,30,0.0,True,21,0.5542186516224459,False
cv,2,4,9,24,0.5371652445949948,0.5540794142345177,True,30,0.0,True,24,0.5540794142345177,False
cv,2,4,9,25,0.5365569777260109,0.5544850840915504,True,30,0.0,True,24,0.5540794142345177,False
cv,2,4,9,26,0.5339059230917864,0.5645427200412094,True,30,0.0,True,24,0.5540794142345177,False
cv,2,4,9,27,0.5333201862839592,0.5565138464480375,True,30,0.0,True,24,0.5540794142345177,False
cv,2,4,9,28,0.5320245916006678,0.5552078634940066,True,30,0.0,True,24,0.5540794142345177,False
cv,2,4,9,29,0.5300921734630805,0.5536432173048149,True,30,0.0,True,29,0.5536432173048149,False
cv,2,5,10,1,0.6131116794855562,0.6033486140603834,True,30,0.0,True,1,0.6033486140603834,False
cv,2,5,10,2,0.598021940134086,0.5946650276144219,True,30,0.0,True,2,0.5946650276144219,False
cv,2,5,10,3,0.5897603077027187,0.5870117071163223,True,30,0.0,True,3,0.5870117071163223,False
cv,2,5,10,4,0.5831473874266238,0.5833119704004057,True,30,0.0,True,4,0.5833119704004057,False
cv,2,5,10,5,0.5784713673896396,0.578921530678784,True,30,0.0,True,5,0.578921530678784,False
