repeat,fold,global_fold,iteration,train_loss,valid_loss
1,1,1,86,0.5240151865398821,0.5438394438483536
1,1,1,87,0.5237076999349981,0.5437346958832202
1,1,1,88,0.52330801359233,0.5437089736700944
1,1,1,89,0.5229335232573213,0.5436434738648669
1,1,1,90,0.5225419726512368,0.5434908778467712
1,1,1,91,0.522098620984117,0.5431677496201373
1,1,1,92,0.5217706508915175,0.5431354051157863
1,1,1,93,0.5214832259295703,0.5431354068043782
1,1,1,94,0.5210579692057281,0.542964210061969
1,1,1,95,0.5207069296007892,0.5429948687392235
1,1,1,96,0.520397107083692,0.5428668956988698
1,1,1,97,0.5200248227527999,0.5427752808234175
1,1,1,98,0.5196484544828619,0.54279536536063
1,1,1,99,0.5192261793604848,0.5428002915620377
1,1,1,100,0.5189684034585367,0.5427544018397384
1,1,1,101,0.5186410138136122,0.5425984848844427
1,1,1,102,0.5183466020854177,0.5425532870401409
1,1,1,103,0.5180670581300553,0.5424880744417766
1,1,1,104,0.5178079244634656,0.5424172628258795
1,1,1,105,0.5174445426084753,0.5424803256027084
1,1,1,106,0.5171371646501759,0.5424506260101253
1,1,1,107,0.5168107899464947,0.542295978438793
1,1,1,108,0.516459048222118,0.5421516991782747
1,1,1,109,0.5161173212690953,0.5421285873608188
1,1,1,110,0.5158088184283347,0.5421020661227848
1,1,1,111,0.5155555037482847,0.5420158479886159
1,1,1,112,0.515167122768468,0.5420054294693409
1,1,1,113,0.5149439916184609,0.5419472081724251
1,1,1,114,0.5146595057971511,0.5419681766227731
1,1,1,115,0.5144295096889275,0.5419508844835044
1,1,1,116,0.5140606961372565,0.5419506005238898
1,1,1,117,0.5137943800840563,0.5418563315150364
1,1,1,118,0.5135476958978723,0.5418944092545751
1,1,1,119,0.5133042648180699,0.5418299035432508
1,1,1,120,0.5129122039769761,0.5418313925707231
1,1,1,121,0.5126890330323725,0.5418277342639931
1,1,1,122,0.5123557566534017,0.5418382339654161
1,1,1,123,0.5121317024122934,0.5418206568294031
1,1,1,124,0.5117916742037569,0.541794067474874
1,1,1,125,0.5114817095290676,0.5417846877356427
1,1,1,126,0.5110431162479331,0.5414403685850775
1,1,1,127,0.5106955420628368,0.541507132407039
1,1,1,128,0.5104600578269022,0.541481983827212
1,1,1,129,0.5102247610946947,0.5414996198082677
1,1,1,130,0.5099167550354281,0.5415623897430829
1,1,1,131,0.5096308908732421,0.5415612956752575
1,1,1,132,0.5093836543310651,0.5416135234182242
1,1,1,133,0.5091380368985123,0.5417144058286386
1,1,1,134,0.508867577956763,0.5417546994176833
1,1,1,135,0.5085413871279544,0.5418456343947133
1,1,1,136,0.5081992080196152,0.5417904443173082
1,1,1,137,0.5079096257099313,0.5418468006286117
1,1,1,138,0.5076784155619741,0.5418018773108857
1,1,1,139,0.5073696627732511,0.5418281421829554
1,1,1,140,0.507131558327137,0.5419161924876619
1,1,1,141,0.5068261383558215,0.5421065811549136
1,1,1,142,0.5064067729664531,0.5419938699552079
1,1,1,143,0.505986916639385,0.5417537983307364
1,1,1,144,0.5057731012274389,0.5417808793202749
1,1,1,145,0.5054459916335207,0.5418488586254706
1,1,1,146,0.5051599344344483,0.5418324281149008
1,1,1,147,0.5049236631268714,0.5418713263485618
1,1,1,148,0.5046717939741526,0.5419790181552202
1,1,1,149,0.5042872952612397,0.5418647030950031
1,1,1,150,0.5040211491978039,0.5418826028056982
1,1,1,151,0.5037775171753545,0.5419273583464598
1,1,1,152,0.5035501747969218,0.5419142037180471
1,1,1,153,0.5033133957294816,0.541832999857656
1,1,1,154,0.5031339685945436,0.5418435276266826
1,1,1,155,0.5029230936731877,0.5418582390827437
1,1,1,156,0.5027057798015966,0.5419283451413737
1,1,1,157,0.5025156983745345,0.5420003316146844
1,1,1,158,0.5023059711251321,0.5420573712230256
1,1,1,159,0.5020057292076969,0.5420442806917943
1,1,1,160,0.5018013949032066,0.5420757395326014
1,1,1,161,0.5014841295118126,0.5421094231721826
1,1,1,162,0.5011924775314419,0.5421796505012445
1,1,1,163,0.5009457788625571,0.5421039241775198
1,1,1,164,0.5006909619187724,0.542126854118338
1,1,1,165,0.5003356991221546,0.5422434011920721
1,1,1,166,0.5001105267612813,0.5424168049750451
1,1,1,167,0.4997918297789309,0.5423845650467656
1,1,1,168,0.4994480595488444,0.5423666432416724
1,1,1,169,0.4991496564047346,0.5423839475426148
1,1,1,170,0.4989046208786298,0.5423993460571201
1,1,1,171,0.49863548934816926,0.5424876721367738
1,1,1,172,0.4983586179183191,0.5425870981104275
1,1,1,173,0.4980801117715617,0.5425878134688128
1,1,1,174,0.49780678576194837,0.5425030415810174
1,1,1,175,0.4976001383049325,0.5424833263469427
1,1,1,176,0.49739080391604656,0.5424575337722093
1,1,1,177,0.4970706874593069,0.5423617849295908
1,1,1,178,0.4968559949095462,0.5423769751080755
1,1,1,179,0.49662843134896956,0.5424895935204245
1,1,1,180,0.4963193636698739,0.5425605241025234
1,1,1,181,0.4960063051048424,0.5426479363164403
1,1,1,182,0.4957498766777946,0.5427724138152432
1,1,1,183,0.4954604001279731,0.5427691179808247
1,2,2,1,0.6825960317280406,0.6832132186762359
1,2,2,2,0.673019684712508,0.674362141407414
1,2,2,3,0.6643128131298822,0.6662791098400556
1,2,2,4,0.6562059788042952,0.6587064819908671
1,2,2,5,0.6489404977131349,0.6519839305291577
1,2,2,6,0.6422547783528303,0.6459349233586829
1,2,2,7,0.6360263975846856,0.6403116714974323
1,2,2,8,0.6301463967930808,0.6349350546125744
1,2,2,9,0.6248285875712923,0.6301386242607387
1,2,2,10,0.6198617406554852,0.6257452101017538
1,2,2,11,0.6152876691391103,0.6215857627343149
1,2,2,12,0.6108506769600879,0.6175201683895553
1,2,2,13,0.6067951606118378,0.6139190880606489
1,2,2,14,0.6030227100297421,0.6105321411872503
1,2,2,15,0.5994622120708035,0.6073919085656797
1,2,2,16,0.5961229269399472,0.604367019946423
1,2,2,17,0.5929039295781269,0.6014850649914487
1,2,2,18,0.5900007675158766,0.5988805833948981
1,2,2,19,0.5871432358596425,0.5963709758774405
1,2,2,20,0.5845200494860704,0.593983303278757
1,2,2,21,0.5821081709875408,0.5919170480792748
1,2,2,22,0.5797882307171462,0.5899072040930687
1,2,2,23,0.5774900260391711,0.5879234363598708
1,2,2,24,0.5751479795450575,0.5856450718739873
1,2,2,25,0.5729742619584459,0.5836532250409526
1,2,2,26,0.5708533409103838,0.5817040539482419
1,2,2,27,0.5690023227263106,0.5801410093092032
1,2,2,28,0.5672405689714242,0.57868706609955
1,2,2,29,0.5655714926007614,0.5774264159200779
1,2,2,30,0.563959074981975,0.5761759632399237
1,2,2,31,0.5623289094007548,0.5747756967846465
1,2,2,32,0.5609005694258671,0.5736806961213238
1,2,2,33,0.559403040648386,0.5724798284363022
1,2,2,34,0.5579811759098198,0.5710900169634189
1,2,2,35,0.5567292224106134,0.5701323304654201
1,2,2,36,0.5554865015615197,0.569118019214637
1,2,2,37,0.554258677840186,0.5682303684207122
1,2,2,38,0.552936503394177,0.5669356371116893
1,2,2,39,0.5517701666341834,0.5659160093124518
1,2,2,40,0.5507064254829936,0.5652099179887221
1,2,2,41,0.5495690293918597,0.5641665450846212
1,2,2,42,0.5485672838263124,0.5632781547714283
1,2,2,43,0.5476234462954411,0.5624953942021864
1,2,2,44,0.546719762660843,0.5619048854894174
1,2,2,45,0.5458340606719201,0.5614147561781402
1,2,2,46,0.5449669005896174,0.5608205449611179
1,2,2,47,0.5440293696773141,0.5600646008481258
1,2,2,48,0.543176771512048,0.5592937863387355
1,2,2,49,0.542433182450544,0.5587899516130899
1,2,2,50,0.5415065380369138,0.5579024716543746
1,2,2,51,0.540756662689968,0.5573010063078161
1,2,2,52,0.5400582748454802,0.556817303153468
1,2,2,53,0.5393997790697246,0.5563428022365192
1,2,2,54,0.5387838244816172,0.5560383082010076
1,2,2,55,0.5381120386408452,0.5555701278482319
1,2,2,56,0.5375051728874647,0.55517672650278
1,2,2,57,0.5368687118228986,0.5548257957448005
1,2,2,58,0.5362492256621674,0.5543268575389365
1,2,2,59,0.5356541544583283,0.554007406634763
1,2,2,60,0.5350971434081994,0.5537383848252438
1,2,2,61,0.5344735974565175,0.553254960698435
1,2,2,62,0.5339290411499763,0.5530018609288622
1,2,2,63,0.5333783978782196,0.5527381735911564
1,2,2,64,0.532855076217017,0.5525042987395918
1,2,2,65,0.5323186874459637,0.5520033859763367
1,2,2,66,0.5318945728672696,0.5518433174492873
1,2,2,67,0.5314027186516235,0.551676274528413
1,2,2,68,0.5309364310681148,0.5513624477434896
1,2,2,69,0.5304722957850393,0.5511059113626147
1,2,2,70,0.5300950769935282,0.5511462068930055
1,2,2,71,0.5295770739123065,0.5508030062640862
1,2,2,72,0.5291375135189318,0.5507462923062497
1,2,2,73,0.5286998437356125,0.5505337811493834
1,2,2,74,0.5282758967708077,0.5504435319841653
1,2,2,75,0.5276848069541255,0.5499518686200712
1,2,2,76,0.5272737067347942,0.5498004586971912
1,2,2,77,0.5268354668168077,0.5496527248045909
1,2,2,78,0.5264314097962703,0.5494408698923475
1,2,2,79,0.5260198852240348,0.5492885765904996
1,2,2,80,0.525504825030805,0.5488392543713302
1,2,2,81,0.5250128582758449,0.5486114336196746
1,2,2,82,0.5246054878265533,0.5483958712800501
1,2,2,83,0.5242609555485814,0.5482181139631951
1,2,2,84,0.5238650962570915,0.5480364649064815
1,2,2,85,0.5235263687339562,0.5480878200110636
1,2,2,86,0.5231699687133735,0.5480667270550124
1,2,2,87,0.5228205670047934,0.5479568293869216
1,2,2,88,0.5225148365654518,0.5479800367631324
1,2,2,89,0.5221958311618297,0.547830993876754
1,2,2,90,0.5218524842367748,0.547697118469586
1,2,2,91,0.5214842132962225,0.5475287165635262
1,2,2,92,0.5211493352678872,0.5473648424000028
1,2,2,93,0.5208658599613034,0.5473789024878232
1,2,2,94,0.52057250286079,0.5473639912697637
1,2,2,95,0.5202428647757543,0.5472573639342834
1,2,2,96,0.5199464599725536,0.5471832738706952
1,2,2,97,0.5195944566806664,0.5471579440195422
1,2,2,98,0.5192574633141435,0.5470469194669905
1,2,2,99,0.5188379645961774,0.5468185353687895
1,2,2,100,0.5185027676449135,0.5468377235511447
1,2,2,101,0.5182054959390976,0.5468676110298135
1,2,2,102,0.5178732878061332,0.5468851795408206
1,2,2,103,0.5176183257366539,0.5469073240676272
1,2,2,104,0.5172873411758994,0.5468326567812005
1,2,2,105,0.5169264502915951,0.546685545297233
1,2,2,106,0.5166046308025957,0.5466062011869612
1,2,2,107,0.5162642616616522,0.5463985594139014
1,2,2,108,0.5159818999441363,0.5464017571037336
1,2,2,109,0.5156777967585114,0.5462650311419436
1,2,2,110,0.5153461046304999,0.5461604170861007
1,2,2,111,0.5150733079751779,0.5461497838135924
1,2,2,112,0.5147753677521152,0.5461333790741237
1,2,2,113,0.514327240119509,0.5459894551967973
1,2,2,114,0.5140224855774828,0.5459191431335565
1,2,2,115,0.5137363184691222,0.5459650491021619
1,2,2,116,0.5134901367669978,0.5460532890378451
1,2,2,117,0.5132425691897934,0.5461348520081307
1,2,2,118,0.5128936824537685,0.5460703645055449
1,2,2,119,0.5126052794875545,0.5459596011385665
1,2,2,120,0.5123703188235551,0.5459974059133496
1,2,2,121,0.5121031303932669,0.5460208017867757
1,2,2,122,0.5118287193403184,0.5460227995831716
1,2,2,123,0.5113976369131793,0.5456456861286861
1,2,2,124,0.5110362819667114,0.5455011609410846
1,2,2,125,0.5106909908909361,0.5454023710881761
1,2,2,126,0.510425212513548,0.5454376375907661
1,2,2,127,0.5100923589368836,0.5453887393071365
1,2,2,128,0.5098664145227644,0.5453308138351496
1,2,2,129,0.5095152439073067,0.5452694970619737
1,2,2,130,0.5091525206343149,0.5451721591424593
1,2,2,131,0.508939497269445,0.5452103758851509
1,2,2,132,0.5085408753816822,0.5449272116466278
1,2,2,133,0.5082718126678794,0.5449645063836617
1,2,2,134,0.5080602037014709,0.5450669121041811
1,2,2,135,0.5077149661499599,0.5449175741720073
1,2,2,136,0.5073875857596203,0.5450035108158966
1,2,2,137,0.5070630013103162,0.5449326813007668
1,2,2,138,0.5067821914237395,0.5449863205968472
1,2,2,139,0.5065131570151882,0.5448894158224932
1,2,2,140,0.5062181738008721,0.5448248762688628
1,2,2,141,0.5058931631303825,0.5448136956720168
1,2,2,142,0.5056242765055623,0.5447358434861889
1,2,2,143,0.5053130768375029,0.5447181611708052
1,2,2,144,0.5050075605514599,0.5446448222661245
1,2,2,145,0.504665476673483,0.5445725777938912
1,2,2,146,0.504407734977565,0.5445564376430759
1,2,2,147,0.5042114252032383,0.5445685862692019
1,2,2,148,0.503862068258391,0.544528165909296
1,2,2,149,0.5035268156208283,0.5445744884793045
1,2,2,150,0.5032742811152898,0.5445661209254998
1,2,2,151,0.5029557296980154,0.5445745388092613
1,2,2,152,0.5026903260660031,0.5446408337109451
1,2,2,153,0.5025061646811697,0.544675738152723
1,2,2,154,0.5021872623642479,0.5447284938755816
1,2,2,155,0.5019021940138599,0.5445684102173527
1,2,2,156,0.5015898726642636,0.5446544687474749
1,2,2,157,0.5014031487783863,0.5447377411998016
1,2,2,158,0.5011082747591362,0.5446987901386449
1,2,2,159,0.5007763049978696,0.5448084488425426
1,2,2,160,0.5005188484290725,0.5447847343453
1,2,2,161,0.5002411253134035,0.5447488107713154
1,2,2,162,0.4999459240855903,0.5447933368046189
1,2,2,163,0.4996751679744804,0.5448320915316714
1,2,2,164,0.49936962584612715,0.544842981369106
1,2,2,165,0.4990414005555172,0.5448436698234838
1,2,2,166,0.49880256544076723,0.5449706993033869
1,2,2,167,0.4985097618953522,0.5449779276305079
1,2,2,168,0.4981642978853048,0.5449713670366338
1,2,2,169,0.4978843053110468,0.5450461115019671
1,2,2,170,0.4977182426881494,0.5451050020547242
1,2,2,171,0.49748982327068964,0.5450949859814938
1,2,2,172,0.49719959601680686,0.5451371024181402
1,2,2,173,0.4969353439173866,0.5450370119415754
1,2,2,174,0.4966760800336151,0.5450964711716132
1,2,2,175,0.4964113419810435,0.5451696930094562
1,2,2,176,0.49621916792882387,0.5452294887863671
1,2,2,177,0.49600404501950257,0.5452137690029634
1,2,2,178,0.4956358736948543,0.5450121665100068
1,2,2,179,0.495367587197308,0.545154862656668
1,2,2,180,0.49504804497075455,0.5451976801874431
1,2,2,181,0.4947408478567135,0.5451582142821281
1,2,2,182,0.49456432061542444,0.5451821904392663
1,2,2,183,0.4942500333402873,0.5451728618159187
1,3,3,1,0.6828716788848442,0.6828174479398879
1,3,3,2,0.6735095391714443,0.6733666766240194
1,3,3,3,0.6648609179506779,0.6645912368107628
1,3,3,4,0.6569285304865149,0.656708802722685
1,3,3,5,0.649690345728618,0.6495062354130597
1,3,3,6,0.6431540526133084,0.642966017338823
1,3,3,7,0.6368865182425372,0.6367966032614842
1,3,3,8,0.6311830806139224,0.6310953154640424
1,3,3,9,0.626038586526529,0.6260099083909748
1,3,3,10,0.621091564240931,0.6211399909956022
1,3,3,11,0.6165041154310453,0.6166572591834842
1,3,3,12,0.6122391061880957,0.6124849364927216
1,3,3,13,0.6082579252795342,0.6088128864861946
1,3,3,14,0.6043905597007341,0.6051401410901539
1,3,3,15,0.600874135020988,0.6017581033531214
1,3,3,16,0.5975043315032862,0.5986603109816971
1,3,3,17,0.5943463456544377,0.5956286822542708
1,3,3,18,0.5912842176293945,0.5926453175090727
1,3,3,19,0.5885072436716646,0.5899417108080364
1,3,3,20,0.585891169285044,0.5875078788001892
1,3,3,21,0.5832848837552999,0.5851121281833368
1,3,3,22,0.5809564368942869,0.5828750084815623
1,3,3,23,0.5785976085129505,0.5807067744921477
1,3,3,24,0.5763679743111731,0.5786047686211562
1,3,3,25,0.5742414510324702,0.576729912369701
1,3,3,26,0.5722310510875964,0.5748894054670332
1,3,3,27,0.5703602156018248,0.573191177909274
1,3,3,28,0.5683767690108946,0.5712804849243504
1,3,3,29,0.5665991173293784,0.5696428187127709
1,3,3,30,0.5649836043080443,0.5682374021688282
1,3,3,31,0.5633168651450313,0.5667163051681164
1,3,3,32,0.5618113436383373,0.565415880012664
1,3,3,33,0.5604026377564525,0.5641942333507154
1,3,3,34,0.558956234836108,0.5629341744347813
1,3,3,35,0.5576088332577906,0.5617066184901254
1,3,3,36,0.5563949940487314,0.5608001671617218
1,3,3,37,0.5552044352599077,0.559864075367452
1,3,3,38,0.5538832564712448,0.5586909982912762
1,3,3,39,0.5527231273195973,0.5577359923597446
1,3,3,40,0.551597108961238,0.5567140904716781
1,3,3,41,0.5504450515164585,0.5557188434235957
1,3,3,42,0.5494335053047845,0.5552078562498539
1,3,3,43,0.5484818031033762,0.5545526214795887
1,3,3,44,0.5474917898768307,0.5539250226035468
1,3,3,45,0.5465651407137571,0.5531303123295057
1,3,3,46,0.5455787770005255,0.552319089451708
1,3,3,47,0.5446915195568652,0.5517085115597782
1,3,3,48,0.5438300689565093,0.5511431401546871
1,3,3,49,0.5430197020506027,0.5505363347505318
1,3,3,50,0.5422164755750171,0.549951266308024
1,3,3,51,0.5414104813594388,0.5493462893291186
1,3,3,52,0.5406695902637871,0.5489054339442736
1,3,3,53,0.5399102723047283,0.548516064463203
1,3,3,54,0.5392114920080587,0.5481714733210606
1,3,3,55,0.538560192245603,0.5477695014405097
1,3,3,56,0.5378839731377157,0.5472641970628779
1,3,3,57,0.5372610313258994,0.5469397354132807
1,3,3,58,0.5365400130417493,0.5464353337485767
1,3,3,59,0.5359672438668849,0.5461213189647158
1,3,3,60,0.5354098099570969,0.5457872778054838
1,3,3,61,0.5348197399294896,0.5454340748917605
1,3,3,62,0.5342381198479925,0.5451260709568099
1,3,3,63,0.5337098619919025,0.5448790999423032
1,3,3,64,0.5331693378328165,0.5447135713416621
1,3,3,65,0.5326359866927862,0.5444168166424533
1,3,3,66,0.5321102650153503,0.5441692016979097
1,3,3,67,0.5316068342450899,0.5439282070065218
1,3,3,68,0.5311072505020663,0.5436403958806332
1,3,3,69,0.5306502031338701,0.5433838714400833
1,3,3,70,0.5302148935778747,0.5432972149639105
1,3,3,71,0.5297754182792668,0.5431311874149478
1,3,3,72,0.5293198510330993,0.5430027384220604
1,3,3,73,0.5289199501356967,0.5428598941821211
1,3,3,74,0.5284150852023596,0.5427154685652276
1,3,3,75,0.5280154957874842,0.5425282895025126
1,3,3,76,0.5276403703042636,0.5423397964224951
1,3,3,77,0.5271952672018241,0.5420908124669084
1,3,3,78,0.5267729591992827,0.5420348230727142
1,3,3,79,0.5263479145628998,0.5418493874155794
1,3,3,80,0.5259080647815355,0.5417355653144176
1,3,3,81,0.5254878291335731,0.5415280473111451
1,3,3,82,0.5250515878246348,0.5413451174780709
1,3,3,83,0.5246539571872839,0.5411640406099864
1,3,3,84,0.5243360338540289,0.5411025925690428
1,3,3,85,0.5239245336148338,0.5410510675388168
1,3,3,86,0.5235614990865904,0.5408894635592274
1,3,3,87,0.5232200235962784,0.540787468960451
1,3,3,88,0.522867147169433,0.540660235327469
1,3,3,89,0.52250115934503,0.5405393870529996
1,3,3,90,0.522111692211361,0.5404641852058343
1,3,3,91,0.5218066422746046,0.5403347106805074
1,3,3,92,0.5215273225091398,0.540301124811535
1,3,3,93,0.5212002066595863,0.540346439170647
1,3,3,94,0.5208745830903637,0.5403169061659264
1,3,3,95,0.5205695551620138,0.5400691322283779
1,3,3,96,0.5202216125507166,0.5399753398300372
1,3,3,97,0.5199420474893117,0.539987099328938
1,3,3,98,0.5196191678390932,0.5399269141823912
1,3,3,99,0.5193335027798422,0.5398641354029815
1,3,3,100,0.5189863960795333,0.5398367760612955
1,3,3,101,0.5186891790477359,0.5397535395708055
1,3,3,102,0.5184222133112331,0.5398140964366169
1,3,3,103,0.5180850162069988,0.5398105578409635
1,3,3,104,0.5177388185616931,0.5398048199495952
1,3,3,105,0.5174617032447829,0.5397726813529824
1,3,3,106,0.5172046540279644,0.5397270959517935
1,3,3,107,0.5168417870492077,0.5396521454298899
1,3,3,108,0.5165555664712114,0.5396276976389233
1,3,3,109,0.5162588197391501,0.5396610477194723
1,3,3,110,0.5159646412977954,0.5396127147252309
1,3,3,111,0.5157305698552352,0.5395587748347415
1,3,3,112,0.5154889789340815,0.5395936987635386
1,3,3,113,0.5151839822247642,0.5395231244210793
1,3,3,114,0.5148657452184463,0.5395833165308915
1,3,3,115,0.5145379182248454,0.539540107293399
1,3,3,116,0.5142608700116524,0.5394729186054771
1,3,3,117,0.5140259790360245,0.5394884899227163
1,3,3,118,0.5137015873915173,0.5395333831945576
1,3,3,119,0.5133753917145052,0.5394776292657465
1,3,3,120,0.5131029044586586,0.5394210933801654
1,3,3,121,0.5128548022296646,0.5393258247471957
1,3,3,122,0.512541321911094,0.5394315741747989
1,3,3,123,0.5123135865435882,0.5394253899958673
1,3,3,124,0.5119774181815602,0.5394703315269098
1,3,3,125,0.511753446681411,0.5395340422625566
1,3,3,126,0.5114400029459786,0.5395075526073801
1,3,3,127,0.5111666800699038,0.5395344427094967
1,3,3,128,0.5108435796343664,0.5395185656472242
1,3,3,129,0.510595340474682,0.5394542923275426
1,3,3,130,0.5102524835358174,0.5394091869265049
1,3,3,131,0.5100089516144725,0.539438002074537
1,3,3,132,0.5097289056347674,0.5393505718438372
1,3,3,133,0.509466692944725,0.539287389549193
1,3,3,134,0.509163379352786,0.5392464765888773
1,3,3,135,0.5088124742814285,0.539253817436974
1,3,3,136,0.508615325430757,0.5391778579636108
1,3,3,137,0.5083285227544171,0.5391897908075299
1,3,3,138,0.5081161389513497,0.5392622030006406
1,3,3,139,0.5078128750537156,0.5392075907371362
1,3,3,140,0.5074505910455375,0.5392117310373682
1,3,3,141,0.5071494587209935,0.5391377792394768
1,3,3,142,0.5068814224158071,0.5390580948747816
1,3,3,143,0.5066833129779844,0.5390935334190919
1,3,3,144,0.5064796683116878,0.5391334256459057
1,3,3,145,0.5062618024764161,0.5391823478450144
1,3,3,146,0.505952086097619,0.5391200478454664
1,3,3,147,0.5056401431446117,0.5390818559478031
1,3,3,148,0.5052921846323063,0.5390670929287982
1,3,3,149,0.5050631884466792,0.5390120767521224
1,3,3,150,0.5046837151133067,0.5389830478214204
1,3,3,151,0.5044968518651879,0.5389523687416935
1,3,3,152,0.5042251484859097,0.538945978342556
1,3,3,153,0.503966846506061,0.5389574489318301
1,3,3,154,0.5037695070399628,0.5389476336609351
1,3,3,155,0.5034864991088471,0.5388557932215813
1,3,3,156,0.5031993954930514,0.5388633168610579
1,3,3,157,0.5028622410369527,0.5389384843719658
1,3,3,158,0.5025988591504611,0.5390273102161921
1,3,3,159,0.5023682419873956,0.5390217889804891
1,3,3,160,0.5021700032508958,0.5390500131447117
1,3,3,161,0.50190417294687,0.5390763041693313
1,3,3,162,0.5016203313858152,0.5391604663550786
1,3,3,163,0.501392594867961,0.5390332865675959
1,3,3,164,0.501215985331767,0.5390119960854625
1,3,3,165,0.5009168636320208,0.5390577005562811
1,3,3,166,0.5006223748943625,0.5390953405702201
1,3,3,167,0.5003117539050524,0.5390701975223959
1,3,3,168,0.5000315704297786,0.5389803774059002
1,3,3,169,0.49978330821259,0.5389906965532132
1,3,3,170,0.4995446913937649,0.5390676895712236
1,3,3,171,0.4993684681964218,0.539100240650849
1,3,3,172,0.49905788770556314,0.5391489674555782
1,3,3,173,0.49885355923794117,0.5390977875901013
1,3,3,174,0.49856963763472545,0.5389197237010518
