iteration,train_loss_mean,train_loss_std,train_loss_count,valid_loss_mean,valid_loss_std,valid_loss_count
74,0.5547993785040077,0.0013665997181229062,25,0.5599457937879024,0.005095764807086946,25
75,0.5546121467612796,0.0013589139409739366,25,0.5598304913696812,0.0050871825408691776,25
76,0.5543847237641358,0.001333291373115142,25,0.5596704747644021,0.005082024144495899,25
77,0.5541194179905155,0.0013890622745665905,25,0.5594720645907985,0.005045545980624056,25
78,0.5538458258127169,0.0012574579728994969,25,0.5592496939312174,0.005182771613916275,25
79,0.5535523874302971,0.0012436230547106745,25,0.558996789116459,0.005184047395831936,25
80,0.5533548891316257,0.0012370337788773656,25,0.5588740895937279,0.005174873182193826,25
81,0.5531598580610483,0.0012666799413503381,25,0.5587263032192261,0.0051541166981653235,25
82,0.5529219115344898,0.00125563634955475,25,0.5585612401872105,0.005155539059832005,25
83,0.5526875999887271,0.0012141372345063199,25,0.558396866685349,0.005195180444194689,25
84,0.552478807805404,0.0012342671375433977,25,0.5582385541398782,0.005176013912781527,25
85,0.5522840659335454,0.0012234509634258689,25,0.5580979901853657,0.0051974947621686906,25
86,0.5521133359027554,0.0012286299488249441,25,0.557990157740259,0.0052095856173813085,25
87,0.5518896295645941,0.0012304403377753096,25,0.5578405697985961,0.00520187573823567,25
88,0.5517118346169364,0.0012410934418629277,25,0.5577392326935319,0.005197792281768795,25
89,0.551501666767245,0.001189184377602306,25,0.5575986226890792,0.005246263918636386,25
90,0.5512467126368817,0.0012297289452353171,25,0.5574125132686517,0.005213795647174011,25
91,0.5510624832469867,0.001255907736790663,25,0.5572958486898174,0.005168688502603894,25
92,0.5508384744293843,0.0013270476125893625,25,0.5571407796392701,0.005088242030977451,25
93,0.550647153832278,0.001336735789967038,25,0.5570253791199384,0.005094344954129425,25
94,0.5504480271178204,0.0013386773885886354,25,0.556904261065997,0.005094334962421819,25
95,0.5502664815598894,0.001359493468354199,25,0.5567807377938646,0.005088521133307179,25
96,0.5500973427946578,0.0013757860927180862,25,0.5566786681584771,0.005073939330940151,25
97,0.5498695203144005,0.00140434832788146,25,0.5565235466097539,0.00503043903677259,25
98,0.549685171298444,0.0014494665158073926,25,0.5563972111132306,0.004996777660202361,25
99,0.5494973873678287,0.0014439906610168515,25,0.5562819530064551,0.004986263808446425,25
100,0.5493137976730776,0.0014202419281048627,25,0.5561500962795227,0.0050146914044526215,25
101,0.5490953185973185,0.0014581280280890868,25,0.5559897814417825,0.004994807017542492,25
102,0.5489089051050713,0.0014201516591704749,25,0.5558576880061549,0.005021155716602366,25
103,0.5487532845232029,0.0014192352360544091,25,0.5557745919837559,0.0050375712105788185,25
104,0.5485995304674088,0.0014360242937531422,25,0.5556702361995256,0.005022857808774001,25
105,0.5484501175391587,0.0014300860377659045,25,0.5555653865728092,0.004982413748501233,25
106,0.5482699853687123,0.0014209184789029524,25,0.5554602336605815,0.004956702326180134,25
107,0.5480836891786577,0.0014313948122956326,25,0.5553448681753165,0.004942526569213532,25
108,0.5479369956549275,0.0014259532460188095,25,0.5552723156518868,0.004931516470148724,25
109,0.5477498573665206,0.0014364919810962928,25,0.5551479406751973,0.004915868090995834,25
110,0.5476078941537523,0.0014260835748490502,25,0.5550797409593164,0.004922596603109046,25
111,0.5474252342735789,0.0013918527234959004,25,0.5549645268762187,0.00493163729117088,25
112,0.5472608147620419,0.0013947981508418321,25,0.5548674834485378,0.004937163277149527,25
113,0.5470661802819955,0.0013905514331176325,25,0.5547217865153574,0.004963754131274815,25
114,0.5469091749259782,0.0013932012227321836,25,0.5546242975324293,0.004996357935547249,25
115,0.5467603262848622,0.0014013897903742594,25,0.554546138259158,0.004981155235620225,25
116,0.5465606818463867,0.001432338315803287,25,0.5544059164984296,0.0049176271789989,25
117,0.5463970797578221,0.0014121847826560874,25,0.5543094263095942,0.004951329566982712,25
118,0.5462513248885038,0.001400447329953224,25,0.5542434795808395,0.004950463895756024,25
119,0.5461041451328241,0.0013857832055916147,25,0.5541723262419737,0.00495165061494014,25
120,0.5459473456175279,0.0013972143366111286,25,0.5540779683149821,0.004945138869333974,25
121,0.5457499286340378,0.0014045977185902208,25,0.5539322450381909,0.004952779123319637,25
122,0.5456062920569376,0.0014175641366514155,25,0.5538619465095027,0.0049299228115073845,25
123,0.5454557853834674,0.0014220895151527968,25,0.5537774623746408,0.004925014922402575,25
124,0.5452984471018006,0.0014176232078381965,25,0.5536949035569261,0.004917476000963566,25
125,0.5451169593380354,0.0014048171891059237,25,0.5535544948539249,0.004954005253387078,25
126,0.5449709806870207,0.0013928748820156113,25,0.553484437631241,0.004969798390910287,25
127,0.5448119439871494,0.0013943255605311422,25,0.553410046384305,0.004964326625200086,25
128,0.5446357830418556,0.0014007591795781886,25,0.5532955769362539,0.004952357853856148,25
129,0.5445074280828589,0.0014003881026891489,25,0.5532467141267481,0.00494428401384107,25
130,0.5443893136020621,0.0014003211496874319,25,0.5531894107961487,0.00494237639651689,25
131,0.5442013278523185,0.001353003651385874,25,0.553082237151908,0.004989279319930435,25
132,0.54403430149506,0.0013652791786854543,25,0.5529819538028711,0.00497017022898641,25
133,0.5438995584136863,0.001347220890832336,25,0.552904268648587,0.004989203422112493,25
134,0.5437478198348993,0.0013420153510615921,25,0.55282321416627,0.004996036271926059,25
135,0.5436118909871872,0.0013402789875148365,25,0.552767069316526,0.004999512528190563,25
136,0.5434775569380954,0.0013512335601139035,25,0.5527002745909865,0.004985717995076014,25
137,0.543304200161466,0.0013770436500985007,25,0.5525925134316263,0.004967732853943217,25
138,0.5431715489061102,0.001382109883367427,25,0.5525177944919435,0.0049601118108249884,25
139,0.5430437508086957,0.001387410481776809,25,0.5524626558559058,0.004950175367468509,25
140,0.542864356182742,0.0014124265974779294,25,0.5523442412766952,0.004930874869772501,25
141,0.5427068264157355,0.0013939492659165995,25,0.5522259595035431,0.004937770327832394,25
142,0.5425556447580704,0.0014083123623449506,25,0.5521546000946999,0.004932707530349289,25
143,0.5424307418552514,0.001418070845768938,25,0.5520976033413465,0.004936983925405241,25
144,0.5422763733317371,0.001452527090834023,25,0.5520089150981796,0.004883396986530074,25
145,0.5421635492063587,0.0014475926915564722,25,0.5519415205637026,0.00489204518543815,25
146,0.5419935935408828,0.0014766265955017325,25,0.5518223727153482,0.0048756577987892355,25
147,0.5418500057409433,0.001473484476225769,25,0.551741796062488,0.004890120548345968,25
148,0.5417085734130158,0.0014642118994104723,25,0.5516528811807199,0.004911484828494503,25
149,0.5415727365165148,0.0014649622919618338,25,0.5515818906144375,0.004917567466646641,25
150,0.5414392082250823,0.0014543031156562865,25,0.5515270862639029,0.00493787577399222,25
151,0.5413145087129384,0.0014603526768974884,25,0.5514777760357361,0.0049237301663123375,25
152,0.5411828680828158,0.0014420406651689355,25,0.5514068101302358,0.004947838413907623,25
153,0.5410550247256317,0.0014357581856507694,25,0.5513438766318799,0.004966263986704096,25
154,0.5408815488353025,0.0014191041347583718,25,0.5512380323147851,0.005010604628364761,25
155,0.5407467499174581,0.0014218064923620063,25,0.5511904142336959,0.005014906146512023,25
156,0.5406179426179283,0.0014040164838069276,25,0.5511403486521084,0.005019414123550218,25
157,0.5405013377515752,0.001395323364862485,25,0.5511024617111467,0.005028791453002179,25
158,0.5403756996211964,0.0013950440875763227,25,0.5510337942327368,0.005046538547131464,25
159,0.5401992834314714,0.0013701847134755796,25,0.5509362518136226,0.005097702074376115,25
160,0.5400731963945528,0.0013420713733921542,25,0.550875081864831,0.005098705778887276,25
161,0.539933090369332,0.0013513486752272873,25,0.5508187075525458,0.005074360302732014,25
162,0.539799943275681,0.0013560952473508745,25,0.5507477433174082,0.0050526187896387425,25
163,0.5396712310250167,0.001365578153147723,25,0.5507002688436312,0.005042276311556736,25
164,0.5395240310659741,0.0013684375677999443,25,0.5506145671888327,0.005046547085479708,25
165,0.5393838849504929,0.0013659986240033952,25,0.5505439793888286,0.0050174856198786115,25
166,0.5392305085849479,0.0013749402122964173,25,0.550470460289959,0.005005350822958945,25
167,0.5390515873304597,0.0013950311985235831,25,0.5503603448311138,0.004985985529762862,25
168,0.5389194674284186,0.001376115436756597,25,0.5503035626824329,0.005018619256088809,25
169,0.5387685005052615,0.0013628532331786641,25,0.5502283087728531,0.00500100518328488,25
170,0.5386414806161883,0.0013629915454887044,25,0.550180064077213,0.005014657390325435,25
171,0.5385200374514704,0.0013502302339814354,25,0.5501157306933844,0.005027753718130155,25
172,0.5383911069614673,0.001361303169550067,25,0.5500632155777158,0.005009401088065159,25
173,0.5382563090992879,0.0013616722599503243,25,0.5500080367267123,0.00501333637654205,25
174,0.5381068230173147,0.0013743633873800438,25,0.5499242472706313,0.005017873962885359,25
175,0.5379882433810897,0.0013654181890979543,25,0.549858983344895,0.005042838623226689,25
176,0.5378534495488166,0.0013404705756008427,25,0.5497922127650399,0.005063643254589566,25
177,0.5377291060487814,0.0013492500260784566,25,0.5497175196699363,0.005058361510364089,25
178,0.5376127299007158,0.0013447679039416062,25,0.5496792389475176,0.005069541297605763,25
179,0.5375000701116146,0.0013388647672202731,25,0.5496526741888702,0.005078906056602303,25
180,0.537388022145129,0.001337381262505283,25,0.5496260203176656,0.005073865623756865,25
181,0.537281675877202,0.0013410024759796713,25,0.5495770731124069,0.0050769672106729,25
182,0.5371546863451588,0.0013543638540246083,25,0.5495194851820439,0.005069851784336413,25
183,0.5370119821596934,0.0013756557359828451,25,0.5494533446216567,0.005037913878039475,25
184,0.5368845133654861,0.0013539059746025674,25,0.5494140756624685,0.00503673019442099,25
185,0.5367418751076152,0.0013359262622553807,25,0.5493535654946877,0.005057395131247179,25
186,0.5365851195354672,0.0013071664216964534,25,0.549284895743605,0.005063341146856013,25
187,0.5364667065866682,0.0013117747238588398,25,0.5492439338749747,0.0050553452263357125,25
188,0.5363470091555169,0.0013137419773800786,25,0.5492047481929622,0.005039590902487969,25
189,0.536217706332785,0.001318379541797488,25,0.5491398908171369,0.005025514860473542,25
190,0.536085670645454,0.0013161805258598228,25,0.5491021773242408,0.005025405899518397,25
191,0.5359397584653939,0.0013091031264696156,25,0.5490362181525258,0.005037581446316552,25
192,0.535812502060015,0.0013103107853783197,25,0.5490174756772828,0.005048951957242592,25
193,0.5356785959440906,0.0013287459007616292,25,0.5489838048406022,0.005038132223541634,25
194,0.5355183751992343,0.0013027728189429347,25,0.5489113849863158,0.005072481722938139,25
195,0.535385956498126,0.0013168161695218765,25,0.5488673291608787,0.0050521228975527405,25
196,0.5352479101659298,0.0013191564284167976,25,0.5487949664500904,0.00505985970349166,25
197,0.5351143226718882,0.0013261629261377874,25,0.5487630666360114,0.005024139462537402,25
198,0.5349625045594054,0.0013269428792319086,25,0.5486965771043265,0.005039278873111578,25
199,0.5348189611630626,0.0013213270280689935,25,0.5486379434883338,0.005060878814382041,25
200,0.5346361930119486,0.0012783089055744658,25,0.5485680378781034,0.005119241111820497,25
201,0.5344583897960399,0.0012351740827348506,25,0.5484866441977152,0.005174038334891351,25
202,0.5343193203706111,0.0012410132072748908,25,0.5484286375587404,0.005177024675167476,25
203,0.5341877995675056,0.0012472322163406143,25,0.548385852980242,0.005173470738553423,25
204,0.5340556780929999,0.0012628940527140105,25,0.5483375621464522,0.005157444532362398,25
205,0.5339330303916355,0.0012605093225691495,25,0.5483072915311793,0.005161696039428887,25
206,0.5337999683477608,0.001276649982438746,25,0.5482567455186037,0.005149645579326736,25
207,0.533678197104035,0.0012729634974661967,25,0.548239901496317,0.005121121193357943,25
208,0.5335202267832095,0.0012972684378288826,25,0.5481851021440348,0.005087938876361591,25
209,0.5333555633406185,0.0013229044687809897,25,0.5481010710551892,0.005055931544754799,25
210,0.5331837212199215,0.0012945236554662053,25,0.5480055895410169,0.005063977402800441,25
211,0.5330605605967262,0.0012916864424075505,25,0.5479677704519841,0.005060006915738634,25
212,0.5329297266473254,0.0012879565813187141,25,0.5479457407843301,0.0050658686982606935,25
213,0.5327892083376051,0.0012902419580665535,25,0.5479084273221781,0.005067196135848447,25
214,0.5326609806011381,0.0012877832092570696,25,0.5478789893890749,0.005053403039052106,25
215,0.5325108436853525,0.0012459789338040038,25,0.5478071305224452,0.005078736596005877,25
216,0.5323622606814628,0.0012425210798293425,25,0.5477488706089859,0.005085244662523678,25
217,0.5322340592556063,0.00124855574967356,25,0.5477105691516467,0.0050723223909157015,25
218,0.532105611690202,0.0012497654198546776,25,0.5476950853110296,0.005071800580262955,25
219,0.5319395820154508,0.001216960141066478,25,0.547637336784076,0.005125739362726841,25
220,0.5318123547636042,0.0012261104810155211,25,0.5476162766653299,0.005144882349494071,25
221,0.5316748793482575,0.0012256867182590576,25,0.547576997783562,0.00514105955542164,25
222,0.53154134466713,0.0012308475669311689,25,0.547555460119708,0.005128065072244313,25
223,0.5314158911292286,0.0012286573765175224,25,0.5475023571898542,0.0051366533898189876,25
224,0.5312877285023084,0.0012268442914862543,25,0.5474862994578346,0.005142358955200155,25
225,0.5311548605552718,0.0012346855944228385,25,0.5474709371892497,0.005140554184545175,25
226,0.5310263247424492,0.0012328399939071613,25,0.5474382192962334,0.005130746953356303,25
227,0.5308863251651184,0.0012280600266165887,25,0.5473957172034215,0.005152434952526382,25
228,0.5307105335920038,0.0011673698900584325,25,0.5473230970821065,0.005230159950740209,25
229,0.5305835447237075,0.001177044328455931,25,0.5472852324724858,0.005233508803787342,25
230,0.5304447271158557,0.001179367168579893,25,0.5472579477154617,0.0052418320743095785,25
231,0.5302554747240427,0.0012523700721691353,25,0.5471720609733923,0.005174930099622569,25
232,0.5301107843172954,0.0012574860495336267,25,0.5471252554411381,0.005180898936960696,25
233,0.5299535017630005,0.0012395344025499376,25,0.5470856040677325,0.005253417793295694,25
234,0.5298203193548439,0.001238669841757427,25,0.5470761493004093,0.005230395195197734,25
235,0.5296904961927784,0.0012294967036308134,25,0.5470459623167454,0.005252006147604172,25
236,0.5295491995333677,0.0012252603733355176,25,0.5470295965267514,0.005246527150730396,25
237,0.5293929277098676,0.00125042223589967,25,0.5469664789591672,0.005222886229115087,25
238,0.5292730453767246,0.00124700527914849,25,0.5469514599434872,0.005213108946782923,25
239,0.529117895366071,0.0012687257620312192,25,0.5468884337073784,0.0051901113372275496,25
240,0.5289801356555153,0.001277092508148938,25,0.5468537251568304,0.0051776294879435115,25
241,0.5288532015385128,0.001269303940462417,25,0.5468363690820778,0.005190360046774874,25
242,0.5287227448387928,0.0012749299896475121,25,0.5468026264860113,0.005181334811741354,25
243,0.528582350826516,0.0012820653354200723,25,0.5467718325840012,0.005185363390707735,25
244,0.5284539240608804,0.00127496099012147,25,0.5467377173650686,0.005195815542678393,25
245,0.5283239440705753,0.0012707525737394403,25,0.5467222838594491,0.005205508888013271,25
246,0.5281901111612741,0.0012741553203820565,25,0.546693997094014,0.0052059310496903235,25
247,0.5280544302618366,0.0012758928527854586,25,0.5466747017578916,0.005199469071525574,25
248,0.5278985364986706,0.0013078126619510864,25,0.5466157768424474,0.005139603701246425,25
249,0.5277699127926418,0.0013088397884501231,25,0.5465896365051406,0.005118081869199395,25
250,0.5276435286150608,0.0013158913399589822,25,0.546579766889985,0.005111010688858745,25
251,0.5274924548920206,0.0013447988662263152,25,0.5465282376846976,0.005118195645360283,25
252,0.527350656949497,0.0013432216658022236,25,0.5464752537969116,0.005114832172095557,25
253,0.5272047944729555,0.0013199160601235418,25,0.5464219094997883,0.0051579593863381465,25
254,0.5270747366383306,0.0013102486828570179,25,0.5464136465217773,0.005167407699826717,25
255,0.5269464788241784,0.0013099747674706966,25,0.5463861107016329,0.00514409819455222,25
256,0.5267851731034586,0.001328200250543977,25,0.5463198804030821,0.00515307267199496,25
257,0.5266239965619683,0.001335129620139207,25,0.5462719972308885,0.00512825863176439,25
258,0.5265021379247014,0.0013363768027282973,25,0.546264394367226,0.0051366900908961025,25
259,0.5263339817119814,0.0013266365050835765,25,0.5462023808398532,0.005133618025441702,25
260,0.5262097084325473,0.0013258208933881145,25,0.5461926853168844,0.005129289680671338,25
261,0.5260784360952213,0.0013270310486409931,25,0.546192963008128,0.005129301782137147,25
262,0.5259527471867205,0.0013254971334097283,25,0.5461742098216397,0.005123755245566546,25
263,0.5258157291537869,0.001349973822126451,25,0.5461373758252706,0.005096677770708863,25
264,0.525685149073125,0.001345281137490619,25,0.5461171347730789,0.005099543644453216,25
265,0.5255617765553315,0.0013447555100723403,25,0.5461113390102461,0.005111159896844149,25
266,0.5254405328466097,0.0013429006533656994,25,0.5460934856365537,0.00510801273613091,25
267,0.5252907297455038,0.0013503519574263735,25,0.5460362048931566,0.005110394681901429,25
268,0.5251672200368239,0.0013549475853867053,25,0.546024790936498,0.005111701845066041,25
269,0.5250281092766526,0.001369278001178416,25,0.5459878606134237,0.005091634031516803,25
270,0.5248994102104215,0.001382903903388818,25,0.5459809568814746,0.005087322071825157,25
271,0.5247725295970711,0.00138043230754917,25,0.5459486697369634,0.005102550242650597,25
272,0.524641235121948,0.0013685843269593705,25,0.5459139551734854,0.005131430035555067,25
273,0.5245173878425756,0.0013640378524129109,25,0.5458961137864837,0.005129804730978284,25
274,0.5243934127363513,0.0013545022509259955,25,0.5459032425038225,0.005128989583876074,25
275,0.5242702436755473,0.0013628333532065033,25,0.5458740654961474,0.005115747220026185,25
276,0.5241206753603399,0.0013495579851508658,25,0.5458127808785296,0.005130376363231988,25
277,0.5239932623747698,0.0013438811977559927,25,0.5457959324239728,0.005138145740635307,25
278,0.5238711484876181,0.0013456383303127293,25,0.5457559149132891,0.005134118394902594,25
279,0.5237303286562619,0.0013338079175209126,25,0.5457350156780659,0.005162021024526075,25
280,0.5236100069691896,0.0013285683502661865,25,0.5457250202266921,0.005169309029653145,25
281,0.5234807182305417,0.0013228270138923323,25,0.5457006591648136,0.0051795405485443235,25
282,0.5233296565759376,0.001327397351513968,25,0.5456506842276166,0.005178735211228553,25
283,0.5231971687013894,0.0013223300153561916,25,0.5456216290866797,0.005180756636584868,25
284,0.523069652268822,0.001324768574333453,25,0.5456000815281464,0.005184348774083288,25
285,0.5229546149495994,0.0013299557925167307,25,0.5455930410870959,0.005174100067276628,25
286,0.5228078450177689,0.001363065432253155,25,0.545544103890909,0.00513591754362229,25
287,0.5226836889513065,0.0013531228962874447,25,0.5455239474896723,0.005135901821797666,25
288,0.5225618127937355,0.00135043349270335,25,0.5454979008342431,0.00515353797055167,25
289,0.5224371885666936,0.0013541926029458269,25,0.545476658280103,0.005146467955700703,25
290,0.522316729230742,0.001345695279612968,25,0.5454530917585766,0.005170071964549291,25
291,0.522198182148073,0.0013487554352142588,25,0.5454432894949836,0.005166852283333117,25
292,0.5220852290115894,0.0013518162420229532,25,0.5454378453553557,0.005163776935379426,25
293,0.5219668097884619,0.0013421917608993628,25,0.5454089566281808,0.005177446127742778,25
294,0.5218411476509011,0.0013409245579223152,25,0.5453800329688877,0.005184454481802386,25
295,0.5217220353793267,0.001352646690322788,25,0.5453640795661764,0.005185658954899407,25
296,0.5215935580184857,0.0013443422908087407,25,0.5453355350238343,0.005185168590905278,25
297,0.5214713090409885,0.0013387355325351863,25,0.5453251729012282,0.005188399932877843,25
298,0.5213546897712326,0.001342673156757415,25,0.5453322058217354,0.0051939162759816315,25
299,0.5212397429725256,0.0013456554215569747,25,0.5453257762663608,0.00518704049056626,25
300,0.5211198598161632,0.0013469209720409763,25,0.5453086238447523,0.005194336782404018,25
301,0.5210024573581846,0.0013504434436715721,25,0.5452901137003097,0.005184299822785393,25
302,0.5208941395008726,0.0013539090264342486,25,0.5452813688873813,0.005188353695092696,25
303,0.5207685262544455,0.0013536702114861692,25,0.5452600542290665,0.005197714133113094,25
304,0.5206461023513724,0.0013520136999416253,25,0.5452380714840038,0.005190004859057469,25
305,0.5205391687922397,0.0013505767594023334,25,0.5452424284221605,0.0051798361987745465,25
306,0.5204161129665613,0.0013546140859406984,25,0.5452094431970231,0.0051746754324757905,25
307,0.5202954706360018,0.0013560289949432398,25,0.545182702518128,0.005181645127403686,25
308,0.5201791743357501,0.0013544719631433933,25,0.545177830134004,0.0051690730295848265,25
309,0.5200396949983958,0.001370491531470742,25,0.5451263702220409,0.005165925352900008,25
310,0.5199193430500105,0.0013902041211486067,25,0.5451013336574162,0.005158873937046169,25
311,0.5198028396143414,0.0013873900864474233,25,0.5450915276460058,0.005174059141675285,25
312,0.5196902458919935,0.0013869574336185173,25,0.5450899443437703,0.005189711297055581,25
313,0.5195714960016758,0.0013873724445023518,25,0.5450810753934467,0.0051909975132657235,25
314,0.5194288130726578,0.0013707496363058876,25,0.5450238867295569,0.005221181264533436,25
315,0.5192986159908984,0.0013717591402109554,25,0.5450017978658991,0.00522913139716354,25
316,0.5191791929603601,0.0013708130542958764,25,0.544995605815447,0.005227035406355029,25
317,0.5190414810897905,0.001369642993779671,25,0.5449560730415101,0.005249837301222566,25
318,0.5189283942640482,0.0013595563322204081,25,0.5449381066614835,0.005256077696391056,25
319,0.518766932855299,0.0013396867763871459,25,0.544879957276439,0.005263493585043165,25
320,0.5186503690546355,0.0013334222847499076,25,0.5448722699487165,0.005273053608093028,25
321,0.5185307406359047,0.0013434991364901063,25,0.5448575280902281,0.0052707149170653465,25
322,0.5184181801360138,0.0013455633505759046,25,0.5448191497624211,0.005275901577103109,25
323,0.5183055005734832,0.0013426565683984564,25,0.544819067150136,0.0052661208268849746,25
324,0.5181920936700933,0.0013387874418131474,25,0.5448120620427958,0.005275039043692468,25
