repeat,fold,global_fold,iteration,train_loss,valid_loss
1,1,1,115,0.5270093991544805,0.5448779192882529
1,1,1,116,0.5265669474303957,0.5448408562517328
1,1,1,117,0.5263096423777464,0.5448678366941778
1,1,1,118,0.5257359793561682,0.5445870714498479
1,1,1,119,0.5254535555044684,0.5444751235070657
1,1,1,120,0.5252311758063045,0.5443528685758624
1,1,1,121,0.5246125357700929,0.5439663299573883
1,1,1,122,0.5244362807614442,0.5438841376057073
1,1,1,123,0.5241162208012017,0.5439242816547997
1,1,1,124,0.5236232481250511,0.5440562342077657
1,1,1,125,0.5233998954269083,0.5441089533438892
1,1,1,126,0.5232464266930219,0.5441702851147963
1,1,1,127,0.5231092341079401,0.544141701988561
1,1,1,128,0.5228735552012648,0.5440436422007993
1,1,1,129,0.5223921440669286,0.5438272489191006
1,1,1,130,0.5220113702037239,0.5438436109370768
1,1,1,131,0.5218495349751898,0.5438569965449527
1,1,1,132,0.5215740812323183,0.5437241915745717
1,1,1,133,0.5212019143098012,0.5435771563122629
1,1,1,134,0.5207493127641594,0.5435836686301341
1,1,1,135,0.5206218881050512,0.543609462020713
1,1,1,136,0.5204477941327468,0.5434699300125021
1,1,1,137,0.5201085688634649,0.5434377364488874
1,1,1,138,0.5198374348209074,0.5434057874756559
1,1,1,139,0.5196382803710062,0.5433623809025727
1,1,1,140,0.5193735775248155,0.5432087488667968
1,1,1,141,0.5187133772349898,0.5430091355627579
1,1,1,142,0.5185117251954406,0.5428916387448341
1,1,1,143,0.5183803410656176,0.5428620145187152
1,1,1,144,0.5182652474897278,0.5429246205141033
1,1,1,145,0.5178274073571317,0.5427343220032643
1,1,1,146,0.5176534798931701,0.5425900156475384
1,1,1,147,0.5173033496453094,0.5426881918583703
1,1,1,148,0.5169373412266589,0.5425860632165025
1,1,1,149,0.5166668526474294,0.5425806869627826
1,1,1,150,0.5164643537037188,0.5426238659079969
1,1,1,151,0.5160988891828148,0.5426156682329879
1,1,1,152,0.5158686360998894,0.5425244959416918
1,1,1,153,0.5153851100635072,0.5425530744139363
1,1,1,154,0.5152296776042486,0.5425074623988678
1,1,1,155,0.5150685235772227,0.5423748019585078
1,1,1,156,0.5148567592482292,0.5423905102686641
1,1,1,157,0.514770415858175,0.5423854726730518
1,1,1,158,0.5145869820290568,0.5424242386432591
1,1,1,159,0.5144712731886618,0.5424022985328412
1,1,1,160,0.513983295048208,0.5423393126255691
1,1,1,161,0.513584365835229,0.5422251638875936
1,1,1,162,0.5133986468855198,0.5421688330109449
1,1,1,163,0.5131860648474522,0.5422593241154722
1,1,1,164,0.5128911823991699,0.5422979069327489
1,1,1,165,0.5126411884397689,0.5421919482792111
1,1,1,166,0.5122141168073434,0.5419749325670689
1,1,1,167,0.5117814843056825,0.5421227737964175
1,1,1,168,0.5116561242014145,0.5421480047928346
1,1,1,169,0.5115095287991462,0.5421266155229052
1,1,1,170,0.5112949782159382,0.5421179953823667
1,1,1,171,0.5109577379140696,0.5421844952396875
1,1,1,172,0.5108056674769895,0.5421198969984123
1,1,1,173,0.5105815483399639,0.542215270208748
1,1,1,174,0.5102078127767539,0.5423017198590433
1,1,1,175,0.5098121162416244,0.5422983079217728
1,1,1,176,0.5092664322423975,0.5421442751591257
1,1,1,177,0.5090959143755224,0.542039658751902
1,1,1,178,0.508924696081718,0.541986498615153
1,1,1,179,0.50877944820706,0.5419858369661477
1,1,1,180,0.5085818897285149,0.541970709042695
1,1,1,181,0.5084435496940655,0.5419868905051484
1,1,1,182,0.5083166366088072,0.5420500975272556
1,1,1,183,0.5079919504297306,0.5422461357611396
1,1,1,184,0.5077109695273752,0.5423107473585206
1,1,1,185,0.5074301540464285,0.5423882778351405
1,1,1,186,0.5072528573851254,0.5423161370527173
1,1,1,187,0.507062720915231,0.54229231994374
1,1,1,188,0.5068915923956924,0.5422424521722695
1,1,1,189,0.5065225314890286,0.5421237540836981
1,1,1,190,0.506096330075535,0.5420763407577801
1,1,1,191,0.5057099579017391,0.5419087813422052
1,1,1,192,0.5054062801236553,0.54187075247977
1,1,1,193,0.5051607984369607,0.541935499842875
1,1,1,194,0.5050857127043079,0.5419559731623805
1,1,1,195,0.504821557562641,0.5419276793932082
1,1,1,196,0.5045321637322493,0.541902478410625
1,1,1,197,0.504379335423003,0.5418597420775768
1,1,1,198,0.5040554936799138,0.5416451109442364
1,1,1,199,0.5037169848468663,0.5416146714088698
1,1,1,200,0.5034366046084652,0.5417554536759498
1,1,1,201,0.5032944894204635,0.5417462195353798
1,1,1,202,0.503183583030864,0.5418218524513141
1,1,1,203,0.5031231495475694,0.5418279679501598
1,1,1,204,0.5030428391551499,0.5418505991128821
1,1,1,205,0.5029057943821107,0.5418833182227
1,1,1,206,0.5026769925471558,0.5419910243083135
1,1,1,207,0.5024803307292462,0.5419641391867486
1,1,1,208,0.502365616613163,0.5419934286779713
1,1,1,209,0.5020210133584182,0.5419931094889671
1,1,1,210,0.5015866528644469,0.5419303521489923
1,1,1,211,0.5015269235517507,0.5419280708497501
1,1,1,212,0.501379960059427,0.5419126881555097
1,1,1,213,0.5009492994677649,0.541879427375168
1,1,1,214,0.5006164635149659,0.5419821059852974
1,1,1,215,0.500563130940142,0.5419931024230017
1,1,1,216,0.5004995835794818,0.5420259647636322
1,1,1,217,0.5002925293841742,0.5421217930060388
1,1,1,218,0.500123963548808,0.5420407447237573
1,1,1,219,0.49977580584450293,0.5421515349108875
1,1,1,220,0.49964346038886515,0.5421707399072047
1,1,1,221,0.49934605702374774,0.5422576724809636
1,1,1,222,0.4992014405984837,0.5423645415436934
1,1,1,223,0.49911511208938075,0.5423972506918189
1,2,2,1,0.6793692976108122,0.6801109325100422
1,2,2,2,0.6673265257714054,0.6689620773319884
1,2,2,3,0.6565956830538777,0.6590174831589181
1,2,2,4,0.6472791526734499,0.6503047799671411
1,2,2,5,0.6388748163871407,0.642537101634367
1,2,2,6,0.6313684163316305,0.6357270612755942
1,2,2,7,0.6246518538693526,0.6296255632634242
1,2,2,8,0.6186539959837926,0.6242897527891275
1,2,2,9,0.6132419166915902,0.6194372655367781
1,2,2,10,0.6083543212595496,0.6150466915780464
1,2,2,11,0.6039168991610985,0.6110494390730778
1,2,2,12,0.5998713102363412,0.6074235339190228
1,2,2,13,0.5962522035197898,0.6040909996250737
1,2,2,14,0.5929083857073986,0.6009759722037594
1,2,2,15,0.589822112737291,0.5981338300843858
1,2,2,16,0.5868893408654435,0.5956745096349552
1,2,2,17,0.5843212487887003,0.5935170242165453
1,2,2,18,0.5820360688019839,0.5913925267675398
1,2,2,19,0.5799413004286756,0.5895553085194752
1,2,2,20,0.5780175248418546,0.5878687974691919
1,2,2,21,0.5762440133434574,0.5861728940115126
1,2,2,22,0.5745146246536531,0.5845969003225029
1,2,2,23,0.5729725821853856,0.5831344367527826
1,2,2,24,0.5715038619280668,0.581798756943838
1,2,2,25,0.5701363025213687,0.5805561743171166
1,2,2,26,0.568945016134496,0.5794593117720903
1,2,2,27,0.5678409398691964,0.5783997772494102
1,2,2,28,0.5665508520757961,0.5774567119535443
1,2,2,29,0.5655395704568275,0.5766934244769865
1,2,2,30,0.5645074042646739,0.5759255895748251
1,2,2,31,0.5636586061078361,0.5751056723743531
1,2,2,32,0.5628696561844238,0.5743751746859683
1,2,2,33,0.5620671873368419,0.5736874061212632
1,2,2,34,0.5612950761548914,0.5730716652505194
1,2,2,35,0.5603009515760791,0.5721320476687002
1,2,2,36,0.5596118347083929,0.5713708591706971
1,2,2,37,0.5589427126545204,0.5708085903238538
1,2,2,38,0.5582957764818449,0.5702453459363024
1,2,2,39,0.5577206131611214,0.5698264063159214
1,2,2,40,0.5571242923394404,0.5692352620919575
1,2,2,41,0.5563604223458914,0.5685182371860849
1,2,2,42,0.5556756709037737,0.5679575986684013
1,2,2,43,0.5551738150510537,0.5674776259490134
1,2,2,44,0.5547308548959802,0.5671176635545762
1,2,2,45,0.5541349282938147,0.5665841562359346
1,2,2,46,0.5537239176877754,0.5660980102631759
1,2,2,47,0.5533431442998253,0.5657513346463522
1,2,2,48,0.5528642108504784,0.5653850002248195
1,2,2,49,0.5523262856968925,0.5649841204084156
1,2,2,50,0.5519032831347279,0.5645019928530964
1,2,2,51,0.5514543302792806,0.5643692019135914
1,2,2,52,0.5510189877001577,0.5639763698462605
1,2,2,53,0.550508139943206,0.5635555720129833
1,2,2,54,0.5502170608643976,0.5633108305846476
1,2,2,55,0.5497458971572609,0.5629912551761227
1,2,2,56,0.5491282840560464,0.5622377829045156
1,2,2,57,0.5485166950315036,0.5616291079080903
1,2,2,58,0.5480595778708233,0.5615009937546195
1,2,2,59,0.5475109776769912,0.5609731710465092
1,2,2,60,0.5471791983899771,0.5607983106012376
1,2,2,61,0.546592793380584,0.5602025438254404
1,2,2,62,0.5460640326883591,0.5597633549471037
1,2,2,63,0.5456617471545914,0.5595591770608213
1,2,2,64,0.5450771655908259,0.5588400673798644
1,2,2,65,0.5447721822781759,0.5586374171633153
1,2,2,66,0.5443021936925986,0.5582201173870147
1,2,2,67,0.5440163881510219,0.5581148338332202
1,2,2,68,0.5435086288105596,0.5577820183722084
1,2,2,69,0.5431492697516228,0.5575663086973339
1,2,2,70,0.5426121584813786,0.557366998371464
1,2,2,71,0.5422961444080794,0.5570635117014417
1,2,2,72,0.5418826005856043,0.5568888752306069
1,2,2,73,0.541579320650953,0.5567549140998547
1,2,2,74,0.5411608093487443,0.5563303989202225
1,2,2,75,0.5407936865766805,0.55608604164814
1,2,2,76,0.5403559535947876,0.5558870628950847
1,2,2,77,0.539807142443098,0.5557727830741149
1,2,2,78,0.5395239496215509,0.5555483505110698
1,2,2,79,0.5392235456112247,0.5553816138396284
1,2,2,80,0.5388481849993562,0.554920557511475
1,2,2,81,0.5385607239438797,0.5547860059709171
1,2,2,82,0.5377849452670798,0.5542893080306267
1,2,2,83,0.5374641213309479,0.554189134671558
1,2,2,84,0.5371184915704089,0.554067502389449
1,2,2,85,0.5366892450319811,0.5539179405380309
1,2,2,86,0.5363686516060071,0.553764973218994
1,2,2,87,0.5360310393646611,0.5534959024162297
1,2,2,88,0.535415944375127,0.5531807950761198
1,2,2,89,0.5349891972698737,0.5530185022168965
1,2,2,90,0.5346825755959017,0.5529762686097973
1,2,2,91,0.5343123913558141,0.5529402287304276
1,2,2,92,0.5340340728556695,0.5526344540668663
1,2,2,93,0.5337710449365171,0.5526966433041198
1,2,2,94,0.5333332593223772,0.5525841884820224
1,2,2,95,0.5329084876373659,0.552536855456227
1,2,2,96,0.532630404908096,0.5522341431357388
1,2,2,97,0.5321661014548321,0.5522179401717701
1,2,2,98,0.5316537175077143,0.5519677259371308
1,2,2,99,0.5313527209346813,0.551824956537013
1,2,2,100,0.5311553254698935,0.5517794465953756
1,2,2,101,0.5309670765412083,0.5516511884896661
1,2,2,102,0.5306849449365308,0.5516812770239732
1,2,2,103,0.5304730779191704,0.551580620362904
1,2,2,104,0.5300387372228431,0.5515648382740921
1,2,2,105,0.5297628285662297,0.5515119555569706
1,2,2,106,0.5293976961089611,0.5512013481626984
1,2,2,107,0.5291246418369762,0.551162807153024
1,2,2,108,0.5283237369803085,0.5505520179391409
1,2,2,109,0.5280745481845414,0.5503824965537918
1,2,2,110,0.5277850572401653,0.5502478425596805
1,2,2,111,0.5274002965636504,0.5499846040448622
1,2,2,112,0.5270400311729346,0.5499230113732321
1,2,2,113,0.5267924587738895,0.5497698492574644
1,2,2,114,0.526564188343516,0.5497415021029903
1,2,2,115,0.526404185979651,0.549790412735398
1,2,2,116,0.5259716919000114,0.5496955884780748
1,2,2,117,0.5254568054106804,0.5496174518886553
1,2,2,118,0.5252873413697088,0.5495776341614185
1,2,2,119,0.5248864764654202,0.5495834399429148
1,2,2,120,0.5241482743050201,0.5488081108881452
1,2,2,121,0.5237781421593418,0.5488392903441086
1,2,2,122,0.5236646095563126,0.5488633161641402
1,2,2,123,0.523461443020206,0.5487898063749549
1,2,2,124,0.5230268985729363,0.5487108049915486
1,2,2,125,0.5228457509289786,0.548602689558027
1,2,2,126,0.5224635838910167,0.5481604782363877
1,2,2,127,0.5223395055942742,0.5481285171918704
1,2,2,128,0.5217370424655299,0.5480052983667281
1,2,2,129,0.5215655662908573,0.5480635547660765
1,2,2,130,0.5209771899823318,0.5478467504764498
1,2,2,131,0.5208775575952108,0.5478871438706778
1,2,2,132,0.5203265571402678,0.5477115957323987
1,2,2,133,0.5201884333941456,0.547687641689882
1,2,2,134,0.5197895546183373,0.5475382793437551
1,2,2,135,0.5193712544251374,0.5474457576183287
1,2,2,136,0.519028334198367,0.5474478674109525
1,2,2,137,0.5185614636759629,0.5472698433218681
1,2,2,138,0.5183496551780626,0.5472326713489094
1,2,2,139,0.5181569560381314,0.5472581498732811
1,2,2,140,0.5179667287133976,0.5471843375199017
1,2,2,141,0.5177342953086098,0.5471896362281716
1,2,2,142,0.5172214553283814,0.5471366535015175
1,2,2,143,0.5167865578381436,0.5470521394726059
1,2,2,144,0.5166450647013037,0.5470908300096051
1,2,2,145,0.5164243518869295,0.5470776486338602
1,2,2,146,0.5160273806750284,0.5470620345665697
1,2,2,147,0.5156063260671261,0.5469994223548953
1,2,2,148,0.5152395313888593,0.5470375680382654
1,2,2,149,0.5150825070274395,0.5470222398765135
1,2,2,150,0.5149119762119446,0.5470229907570922
1,2,2,151,0.5144657564131686,0.5469505359056924
1,2,2,152,0.5140350049245395,0.5467694240221637
1,2,2,153,0.5137893572999302,0.5467537244181145
1,2,2,154,0.5134646884115832,0.546542766940354
1,2,2,155,0.5133404313864051,0.5465869456140707
1,2,2,156,0.5128951908524132,0.5465516977941448
1,2,2,157,0.5124057128231705,0.5463518971178962
1,2,2,158,0.5120154426771176,0.5463555116095437
1,2,2,159,0.5116672011445719,0.5462638724366813
1,2,2,160,0.5115031605961039,0.5461642043559847
1,2,2,161,0.5111117201358094,0.5462536520680812
1,2,2,162,0.5107189661296715,0.5463570959810865
1,2,2,163,0.5102893137056734,0.5461859217212217
1,2,2,164,0.5101477089701507,0.546138627356896
1,2,2,165,0.5099733847446124,0.5460325733171153
1,2,2,166,0.509547000931005,0.545777146430137
1,2,2,167,0.509252457057321,0.5458466963981169
1,2,2,168,0.5090403882689768,0.545919379998484
1,2,2,169,0.508888189421031,0.5459042315074909
1,2,2,170,0.508687584669758,0.5459032745303297
1,2,2,171,0.5085381111290905,0.5459074271281036
1,2,2,172,0.5081865296971515,0.5459074724222883
1,2,2,173,0.5078969250285781,0.5458503136298779
1,2,2,174,0.5075798543883898,0.5456530416608828
1,2,2,175,0.507282982203161,0.5457167733344114
1,2,2,176,0.5071497714082978,0.5456817114144262
1,2,2,177,0.5067508540675314,0.545623477814223
1,2,2,178,0.5064349833282996,0.545597636562969
1,2,2,179,0.5062862657478269,0.5455405003192663
1,2,2,180,0.5061920157790202,0.5456570883419157
1,2,2,181,0.5058308384751677,0.5456624177135733
1,2,2,182,0.5054282011009489,0.5455673093551239
1,2,2,183,0.5051928207786236,0.5455205983334454
1,2,2,184,0.5049592257658195,0.5454714177129781
1,2,2,185,0.5045465047727136,0.5453437605367085
1,2,2,186,0.5041182761056633,0.5451664114734632
1,2,2,187,0.5039812461409898,0.5451722853103018
1,2,2,188,0.5038519280120549,0.5451690314057057
1,2,2,189,0.5037244095504122,0.5452052104943431
1,2,2,190,0.503582369740522,0.5451014980748424
1,2,2,191,0.5034566715303435,0.5451961182467754
1,2,2,192,0.5029895623555278,0.5450290040754443
1,2,2,193,0.502723486287971,0.5450195720704198
1,2,2,194,0.5025206641370122,0.5450119633510515
1,2,2,195,0.5024359458962774,0.5450859289402997
1,2,2,196,0.5022501023108193,0.5451321975912101
1,2,2,197,0.5019877643604468,0.5452235950780446
1,2,2,198,0.5017255086661627,0.5451711187623384
1,2,2,199,0.501350330152824,0.5451505967207152
1,2,2,200,0.501100019205967,0.5452076134547931
1,2,2,201,0.5008075498287992,0.5451154146880699
1,2,2,202,0.5005885034226859,0.5450193969190734
1,2,2,203,0.5002946403591664,0.5449801822365448
1,2,2,204,0.4999586220378912,0.5450192656231251
1,2,2,205,0.4996046953759479,0.544884774106363
1,2,2,206,0.4994582885092601,0.5448906092058351
1,2,2,207,0.4993876534867695,0.5448958014472637
1,2,2,208,0.49924691015194994,0.5449413575756069
1,2,2,209,0.4988518410433569,0.5449182900392896
1,2,2,210,0.49864893032408436,0.544932207976017
1,2,2,211,0.4985298008976575,0.5449727126535325
1,2,2,212,0.4982554119726383,0.5449977575528917
1,2,2,213,0.4979456783850098,0.5449140017927732
1,2,2,214,0.4978695386812043,0.5450597534744557
1,2,2,215,0.4977218768513368,0.5449966043604072
1,2,2,216,0.49762601114318405,0.5449747507222782
1,2,2,217,0.4974554846657112,0.5449708838833791
1,2,2,218,0.4972249169420926,0.5449981624855025
1,2,2,219,0.4969807674399858,0.5450686026394865
1,2,2,220,0.4967620405632854,0.5449771135791379
1,2,2,221,0.49666632114813825,0.5450283224000444
1,2,2,222,0.4964120651600234,0.5450771779999686
1,2,2,223,0.4961660277522433,0.5447834793960654
1,3,3,1,0.6796929223009498,0.6792627800615993
1,3,3,2,0.6679560024453605,0.6671499014047314
1,3,3,3,0.6575974895309254,0.6565882010925365
1,3,3,4,0.6484542806545185,0.6471720500179378
1,3,3,5,0.6402234681361383,0.638908081363043
1,3,3,6,0.6328507957901163,0.6314078026565897
1,3,3,7,0.626312758842938,0.6247409542641008
1,3,3,8,0.6205345184594497,0.6188717966133058
1,3,3,9,0.6153413321923392,0.6136312714395694
1,3,3,10,0.6105200693988454,0.6086458353495638
1,3,3,11,0.6062070873090494,0.6042279492645085
1,3,3,12,0.6023572796794179,0.6003144412338807
1,3,3,13,0.5988633577308293,0.5968103324140294
1,3,3,14,0.5956865808326152,0.5935273949273951
1,3,3,15,0.5926715514253041,0.5905032352049051
1,3,3,16,0.5900130604607451,0.5877686221549163
1,3,3,17,0.5875330623544931,0.5852291769519145
1,3,3,18,0.5851318137924567,0.5828831532838628
1,3,3,19,0.5830453567856627,0.5807835225511424
1,3,3,20,0.5810371344348939,0.578701603484441
1,3,3,21,0.579267125879639,0.5768477608966599
1,3,3,22,0.5776656478355853,0.5752150699961587
1,3,3,23,0.576152767177627,0.5736521782707547
1,3,3,24,0.5746835885945737,0.5722025213046363
1,3,3,25,0.5734158935917448,0.5708437118581275
1,3,3,26,0.5719380335556392,0.5692876792595959
1,3,3,27,0.5706990470433307,0.5680092588719232
1,3,3,28,0.569614593124838,0.5668826616049282
1,3,3,29,0.5685641508540065,0.5658769359533224
1,3,3,30,0.5675859687527399,0.5650859656600583
1,3,3,31,0.566742469250806,0.5642036282502523
1,3,3,32,0.5658654945423272,0.5633836759275862
1,3,3,33,0.565066363542968,0.5626549664486354
1,3,3,34,0.563991196275904,0.5616779650458693
1,3,3,35,0.563205347210352,0.5609108432074026
1,3,3,36,0.5625110953253157,0.5602421990369282
1,3,3,37,0.5618430262947905,0.5595921806071457
1,3,3,38,0.5612185160021524,0.5590426095447406
1,3,3,39,0.5605423668378046,0.5582829482051014
1,3,3,40,0.5598897803416824,0.5577353861138045
1,3,3,41,0.5591202314363137,0.5570549459219756
1,3,3,42,0.558606612281492,0.5565125412372485
1,3,3,43,0.5580096726636219,0.5559531499102496
1,3,3,44,0.5573097752674725,0.5554951631885644
1,3,3,45,0.5566365307082612,0.5549812968243266
1,3,3,46,0.5561658518267408,0.5545721493981081
1,3,3,47,0.5555252763351972,0.5541404746124763
1,3,3,48,0.5548791266973437,0.5538087425946288
1,3,3,49,0.5542794655529741,0.5535164701848313
1,3,3,50,0.5538279064771567,0.5531551365119792
1,3,3,51,0.5531822227032136,0.5528559541446071
1,3,3,52,0.5526983933801475,0.5524824317911091
1,3,3,53,0.552040077997648,0.5519214314524242
1,3,3,54,0.5513651506632665,0.5514373099154312
1,3,3,55,0.550839853379366,0.5510741266238091
1,3,3,56,0.5503573442055628,0.5508755257486919
1,3,3,57,0.5497604214397603,0.5504969764711074
1,3,3,58,0.5493054717800223,0.5502665205852922
1,3,3,59,0.5487717993965676,0.5498160644820707
1,3,3,60,0.5483131651002984,0.5495368807029528
1,3,3,61,0.5477981007494301,0.5493063963929071
1,3,3,62,0.5473162897238426,0.5490334521251348
1,3,3,63,0.5467644493957813,0.5486596213519264
1,3,3,64,0.5461508544076001,0.5482276078802035
1,3,3,65,0.5457964717150013,0.5480642669102787
1,3,3,66,0.5454100235333564,0.5479025135502835
1,3,3,67,0.5449765742441387,0.547596547123913
1,3,3,68,0.5445215909288607,0.5475243663291427
1,3,3,69,0.5440429326274024,0.5473115572711361
1,3,3,70,0.543537550236962,0.5470547224541534
1,3,3,71,0.5432440695760331,0.5468980571515455
1,3,3,72,0.5427702135358298,0.5465650437340206
1,3,3,73,0.5422532878377597,0.5462734415834206
1,3,3,74,0.5416197830041977,0.546161689908391
1,3,3,75,0.5412670413809354,0.5458885413398296
1,3,3,76,0.5409877094395288,0.5458286967191947
1,3,3,77,0.540606109404319,0.5456484516845334
1,3,3,78,0.5403151130385591,0.5455910512868485
1,3,3,79,0.5399790359738541,0.5453121248828575
1,3,3,80,0.5397372422106809,0.5452186918498814
1,3,3,81,0.5393741781484329,0.5450131818390527
1,3,3,82,0.5391355631654219,0.5449073549219721
1,3,3,83,0.5384689860750111,0.5447819459571565
1,3,3,84,0.538148428563887,0.5446338812049587
1,3,3,85,0.5377417862884796,0.5444791188438894
1,3,3,86,0.5374159205958392,0.5443305325650759
1,3,3,87,0.536897566411668,0.5441837024626011
1,3,3,88,0.5362807499338694,0.5440345107602816
1,3,3,89,0.5357434896961129,0.5439261727747278
1,3,3,90,0.5354148430440573,0.543818499900192
1,3,3,91,0.5351556181479813,0.5437876774039189
1,3,3,92,0.5348797467371362,0.5437434513357651
1,3,3,93,0.5345292757092196,0.5434875960547897
1,3,3,94,0.5340385596091886,0.5434047546468161
1,3,3,95,0.5335705544034277,0.543374604560404
