iteration,train_loss_mean,train_loss_std,train_loss_count,valid_loss_mean,valid_loss_std,valid_loss_count
96,0.5333938033523992,0.0013719050047728582,25,0.547094094888093,0.004900154648553002,25
97,0.533056715881994,0.0013143357293569666,25,0.5470030081700538,0.004898100205983608,25
98,0.53268671367361,0.0013200678051350726,25,0.5469061450073914,0.004921311623854071,25
99,0.5322721257146039,0.0013037038564984926,25,0.5467899818146882,0.004941949289648051,25
100,0.5319044648008557,0.0013190239844346914,25,0.5466847851302158,0.004943763478080825,25
101,0.53153352989269,0.0012941920502360584,25,0.5465548029404321,0.004953416216234988,25
102,0.531177936911228,0.0012934110095614807,25,0.5464513800213869,0.0049517879667471685,25
103,0.5308803353537216,0.0013459625580389874,25,0.5463548317726602,0.004939398330277046,25
104,0.5304943019958851,0.0013616042050520348,25,0.5462765361864105,0.004933565532204034,25
105,0.5301764909899837,0.0013099010239959498,25,0.5461539899500892,0.004961521745455615,25
106,0.5298464635144653,0.0013280291543873444,25,0.5460540279637166,0.0049650844487970115,25
107,0.5294897983322108,0.0012895895179376453,25,0.5459592430758283,0.004988400154032465,25
108,0.5291630274778983,0.001325386781843667,25,0.5458642885102667,0.004967292431464689,25
109,0.5288565531895101,0.0013842993960336363,25,0.5457639761388073,0.004955042904686307,25
110,0.5285527469350494,0.0013930045406044102,25,0.5456894171285906,0.004921649397568278,25
111,0.528232903918844,0.0014395703215921254,25,0.5455970295475525,0.004901883871625343,25
112,0.5278750607953103,0.0014546799629112936,25,0.5455094134973648,0.0049202760622602286,25
113,0.5275107311690858,0.0013925802480918175,25,0.5454261755820502,0.0049037442165970726,25
114,0.527221166968808,0.0013361611080459279,25,0.5453577980681531,0.004915663668012909,25
115,0.5269279059366949,0.0013416918086303492,25,0.5452968335211822,0.004920589920476975,25
116,0.526606564686679,0.0013390551879914848,25,0.5452355783970543,0.004952122004303585,25
117,0.5262956232383331,0.0013214886784313584,25,0.5451813146383492,0.004927713223941472,25
118,0.5259669812035142,0.0013381995993173921,25,0.5451170177537381,0.00494575593771551,25
119,0.5256407267152049,0.0013069623574287286,25,0.5450602555261088,0.005001212584227003,25
120,0.5253048552863582,0.0013244539463925038,25,0.5449532783514675,0.004990338815317336,25
121,0.5249291579983716,0.0013724090941345528,25,0.5448514545955958,0.004999406974350699,25
122,0.5246403018709898,0.0014062294512566975,25,0.5447906310452066,0.004967201726913134,25
123,0.5243627327655179,0.0013983504821923761,25,0.5447236856122405,0.004975086297166537,25
124,0.5240521183226964,0.0014046887601987783,25,0.5446707968898763,0.004945006135282848,25
125,0.5237888104153057,0.0013907327662475997,25,0.5446227484514374,0.004953424552142962,25
126,0.5234856652713301,0.0014204287354165354,25,0.5445566975628207,0.004984111724543984,25
127,0.5231745645865347,0.0014322467457821128,25,0.5444595971568865,0.004967065635218455,25
128,0.5228738403876603,0.0014527083810531784,25,0.5443828828501394,0.0049616912850133504,25
129,0.5225806121898028,0.001439403948972277,25,0.5443104031942467,0.004977621781773215,25
130,0.5222880492187528,0.0014668902391783841,25,0.5442537420793272,0.004961933827864228,25
131,0.5219932952621363,0.0014120310175635205,25,0.5441846230857297,0.005025969240101548,25
132,0.5216632881016511,0.0014599313725993691,25,0.5440991330579865,0.004979585899260129,25
133,0.5213465562585191,0.0014235989478043715,25,0.5440428724832798,0.004986628026871287,25
134,0.5210450712367535,0.0014385929539437812,25,0.5439950656916187,0.004973587362988955,25
135,0.520751540016559,0.0014620544115945347,25,0.5439476157395825,0.004968824823146147,25
136,0.5204619009365075,0.001481831277574483,25,0.5439136336614545,0.004997807709078926,25
137,0.5201844929179803,0.0014903182764605964,25,0.5439001771491847,0.004988887759777164,25
138,0.5199374553573775,0.0014747199269180772,25,0.543851299909352,0.005003570241207351,25
139,0.51963829192137,0.0014505632860585984,25,0.5437976353954573,0.005002964402317998,25
140,0.5193521226212133,0.0014731915279439793,25,0.543735376773339,0.005033518685599955,25
141,0.5190506251307234,0.0014935224475319901,25,0.5436902489769142,0.005048055671121262,25
142,0.5187570947863973,0.001483717821412697,25,0.5436512442984012,0.005058247541191769,25
143,0.5184737076956626,0.0015106127562764984,25,0.5436238320629692,0.005039066360178771,25
144,0.518160622643942,0.0015046373369880614,25,0.5435826512050678,0.0050228392252195005,25
145,0.5178832913593494,0.0015028382269838042,25,0.5435211694892977,0.005033183350257751,25
146,0.5175820371460125,0.001506779666465284,25,0.5434870671840238,0.0050659790883199945,25
147,0.5172738538637031,0.0015214036823192499,25,0.5434572994947855,0.005074015771123293,25
148,0.5169903991501898,0.0015021273719936664,25,0.5434320316853352,0.005122249974960622,25
149,0.5166867140699491,0.001458751437481698,25,0.5433679309911321,0.005139225977746708,25
150,0.5163787982276411,0.0014567161722218482,25,0.5433099637412152,0.005112541851020283,25
151,0.5161133513011239,0.0014576518635657837,25,0.5432734438558217,0.005128563796456048,25
152,0.5158519358012421,0.0014744298843154754,25,0.5432088011415847,0.005127304773840001,25
153,0.5156145291938984,0.0014824753849218603,25,0.5431621204755078,0.0051467644491943855,25
154,0.5153605149083883,0.0015231872336189446,25,0.5431039862705195,0.005142525512139857,25
155,0.5150776688431502,0.001541746365992754,25,0.5430485661965929,0.005142133029785201,25
156,0.5147905575527963,0.0015583478867119008,25,0.5430564317598559,0.005138623116280237,25
157,0.5145285066128631,0.0016003457498510556,25,0.5430134715104193,0.005118372667119988,25
158,0.5142542524648632,0.0016102986218451709,25,0.542975959259087,0.005089897344568924,25
159,0.5140033037697652,0.001584032552011724,25,0.5429487017247435,0.005083232372742734,25
160,0.5137398787558474,0.0015582306878058655,25,0.5428968365516744,0.005083696242262699,25
161,0.5134450606532365,0.0016081025755414417,25,0.5428835358524343,0.005054050623457875,25
162,0.5131929646560429,0.0016718274616416666,25,0.5428746654976063,0.005039260377766347,25
163,0.5129528122764047,0.0017036136126658632,25,0.5428423301236779,0.005030518788255029,25
164,0.5127124812754658,0.001683041336579019,25,0.5428284921983503,0.005051483995072323,25
165,0.5124652839925977,0.001658486870480877,25,0.5427584726938788,0.005092591547187082,25
166,0.5122285372788046,0.0016707498588238894,25,0.5427308171068878,0.005077510510912253,25
167,0.5119614977107605,0.001681142918537495,25,0.5427288337436894,0.005104134126069008,25
168,0.5116856517482009,0.001676404400189261,25,0.5426929331998219,0.005096399232520624,25
169,0.5114341930304807,0.0016636104269334739,25,0.5426712503026703,0.005115232784426872,25
170,0.5111501058827871,0.0016402347800441718,25,0.5426419289821414,0.005141245441808435,25
171,0.510881737747802,0.001583562608152207,25,0.5426233692920612,0.005127465141192494,25
172,0.5106386441885854,0.0015639784228768218,25,0.5426037534078079,0.005110739007660631,25
173,0.5103963683697134,0.0015416913849624558,25,0.5425724559129361,0.005113474606930891,25
174,0.5101457795987855,0.0015665666205170864,25,0.542561381314496,0.005138005502434547,25
175,0.5098980771282428,0.001597939044758405,25,0.5425402394463106,0.0051457363527354855,25
176,0.5096056820758881,0.0016232189889828618,25,0.5424811582492908,0.005121938318566361,25
177,0.5093219110504311,0.0016027130167688758,25,0.5424450154442586,0.005154867953124994,25
178,0.5090194336488438,0.001610171846668552,25,0.5423990608875798,0.0051477906268850675,25
179,0.5087713336652415,0.0015826820438793873,25,0.5423885801637428,0.005147808790785572,25
180,0.5085378669575481,0.0015759706653043868,25,0.5423891787853288,0.005154034895400217,25
181,0.5083162871280275,0.0015588671778288717,25,0.5423894871547431,0.0051443162564024265,25
182,0.5080832023758098,0.0015569979199918397,25,0.542383336467859,0.005158778151636512,25
183,0.5078217425850771,0.0015545655993802624,25,0.5423698239042511,0.005170569061505475,25
184,0.5075770554898655,0.001563447328230241,25,0.5423452349410363,0.005172720785755136,25
185,0.5073353742992427,0.0015990717588821428,25,0.5423139467241411,0.00512181707225072,25
186,0.507091348533613,0.001644315901863887,25,0.542307681851328,0.005087349612317845,25
187,0.5068709507671862,0.001679608210015307,25,0.5422874956804422,0.005069908371870957,25
188,0.5066658729955518,0.0016649307723952717,25,0.5422745377957703,0.005080139929620125,25
189,0.506425866062887,0.0016459712535829784,25,0.5422711913861759,0.005088606312028984,25
190,0.5061799089489241,0.0016159631076331522,25,0.5422344939762891,0.00510821723648984,25
191,0.505905150399744,0.0015982133891696154,25,0.5422141826809664,0.005095270689062279,25
192,0.505626208697196,0.001609069766076098,25,0.542199658957202,0.005091732180598188,25
193,0.5053731031997902,0.00161242771121703,25,0.5421773612435367,0.00508738754709832,25
194,0.5051551038316116,0.0016111423706393557,25,0.54216385722357,0.0051066408895787604,25
195,0.5049394926335619,0.0016196257316213433,25,0.5421769079029379,0.00511627755615652,25
196,0.504693446466529,0.001580135685379422,25,0.5421448059769831,0.005119500040504544,25
197,0.5044432990846569,0.0015896511123302285,25,0.542123878906226,0.0051285183516063,25
198,0.5042061709555096,0.0015869019318513922,25,0.5421208959813967,0.005113300806659322,25
199,0.5039466683909753,0.0016165351300222795,25,0.5420986044196123,0.005114935125871208,25
200,0.503730314249546,0.0016030025496416081,25,0.5420885409300683,0.005134353579803273,25
201,0.503498648940578,0.0015764979546733868,25,0.5420967477269635,0.005163032859009759,25
202,0.5032377445925462,0.0015795151081056315,25,0.5420695417231933,0.0051764890366531304,25
203,0.5030235423206652,0.0015941687738109643,25,0.5420711745028423,0.0052094582558817005,25
204,0.502804354162423,0.0015838200614345492,25,0.5420829719516714,0.005196407397473444,25
205,0.5025691461397512,0.0015735146560677698,25,0.5420420099108346,0.005224340495742748,25
206,0.5023259354161574,0.0015771510979555364,25,0.5420173202041316,0.005266548990444878,25
207,0.5020729730105092,0.0015807820692098418,25,0.5419769991318857,0.0052293160451812055,25
208,0.5018283618261568,0.0016017732573700236,25,0.5419741313220519,0.0052096673377125865,25
209,0.5015431156282958,0.0015953465535207849,25,0.5419386302133823,0.005243421987874761,25
210,0.5012755854021362,0.001571457991526383,25,0.5419277202190773,0.005263005214110746,25
211,0.5010717748857748,0.0015262896250084826,25,0.5419148265204123,0.005276687781953927,25
212,0.5008413388479517,0.0015073123786314116,25,0.5419154440914911,0.0052619891323062926,25
213,0.5005895995630816,0.0015019383313510566,25,0.5419175946834776,0.00524617619707636,25
214,0.5003726078208488,0.001478455107636265,25,0.5419344584834632,0.005231611267798213,25
215,0.5001780447868823,0.0014853778512841718,25,0.5419494391024582,0.005249429696273469,25
216,0.4999748716351554,0.0015344943629137045,25,0.5419518153009322,0.005269688506120188,25
217,0.4997398643340745,0.0015601632008804948,25,0.5419443975318506,0.005255097813900032,25
218,0.49950795647260443,0.0015606264990911617,25,0.5419531722190942,0.005251351364150862,25
219,0.4992627438121917,0.0015686410673294033,25,0.5419569581509398,0.005234200145600503,25
220,0.4990237937636966,0.0015960654150453297,25,0.541946148031841,0.005256867437053784,25
221,0.49876895590633885,0.0015627552600940855,25,0.541922429515033,0.005276212183885436,25
222,0.4985317159191575,0.0015603478768469795,25,0.5419358892418424,0.005259720581378273,25
223,0.4983099305661224,0.0015652966177308436,25,0.5418946818840431,0.00522814573931882,25
